referring_partner_id,snapshot_date,leads_sent_count,conversion_rate_pct,avg_deal_size,cancellation_rate_pct,inquiry_response_latency_hours,churn_risk_score
R003,2023-08-21,6,58.8,9243.74,6.95,5.42,0.0
R003,2023-08-22,6,53.52,8677.35,11.69,8.21,1.33
R003,2023-08-23,6,53.67,9832.54,5.37,8.08,1.13
R003,2023-08-24,5,52.28,9414.09,13.87,8.29,1.44
R003,2023-08-25,4,52.45,12532.96,10.75,9.34,4.92
R003,2023-08-26,9,50.31,7071.85,6.98,1.57,1.49
R003,2023-08-27,6,47.08,11104.89,10.36,7.75,4.72
R003,2023-08-28,6,46.43,7144.03,5.62,5.55,4.59
R003,2023-08-29,6,49.31,7710.91,7.29,8.47,4.01
R003,2023-08-30,6,59.64,9709.21,5.55,5.89,0.0
R003,2023-08-31,7,45.77,9073.82,12.18,4.94,5.12
R003,2023-09-01,7,54.47,10864.77,13.8,6.35,0.0
R003,2023-09-02,6,63.43,6754.06,13.64,8.36,1.56
R003,2023-09-03,7,52.65,6405.11,9.33,9.1,2.66
R003,2023-09-04,7,46.97,8477.18,6.03,9.13,6.87
R003,2023-09-05,5,50.92,11876.93,6.5,8.54,2.83
R003,2023-09-06,7,60.35,12762.41,13.88,9.45,3.19
R003,2023-09-07,6,53.73,11748.77,13.61,1.94,0.0
R003,2023-09-08,6,54.3,8516.52,9.2,7.92,0.9
R003,2023-09-09,7,52.02,10300.13,7.57,9.69,3.67
R003,2023-09-10,6,53.55,5928.59,14.56,3.97,0.0
R003,2023-09-11,5,49.72,6646.13,13.53,5.44,1.96
R003,2023-09-12,6,52.65,9485.0,6.67,5.84,0.0
R003,2023-09-13,5,51.75,4440.77,5.0,8.81,2.57
R003,2023-09-14,6,53.97,9716.74,6.44,5.21,0.0
R003,2023-09-15,4,50.36,11639.82,12.55,7.87,4.16
R003,2023-09-16,6,50.17,8950.6,7.57,9.5,4.87
R003,2023-09-17,7,54.91,9861.74,13.44,7.31,0.0
R003,2023-09-18,6,47.84,4628.08,5.61,8.67,5.48
R003,2023-09-19,8,47.31,7724.2,7.27,7.75,4.53
R003,2023-09-20,7,50.3,9814.93,14.8,7.79,2.2
R003,2023-09-21,4,47.61,9448.62,11.18,5.23,5.54
R003,2023-09-22,7,54.0,10768.17,8.27,10.17,4.27
R003,2023-09-23,6,56.27,5765.14,10.96,7.44,0.18
R003,2023-09-24,9,45.36,11038.69,13.74,5.75,5.45
R003,2023-09-25,8,59.17,5654.88,7.86,4.99,0.0
R003,2023-09-26,5,56.96,10782.86,5.95,9.86,3.8
R003,2023-09-27,6,52.1,10899.21,14.87,6.93,0.06
R003,2023-09-28,5,43.06,12026.1,13.97,9.35,10.33
R003,2023-09-29,5,53.13,11865.06,5.76,10.11,4.18
R003,2023-09-30,8,59.95,8456.36,10.82,5.06,0.0
R003,2023-10-01,6,59.31,11884.39,14.17,10.49,4.74
R003,2023-10-02,6,41.77,9731.25,14.93,3.47,8.33
R003,2023-10-03,5,48.73,8885.65,8.65,8.7,4.82
R003,2023-10-04,7,51.51,8232.01,7.09,6.39,0.53
R003,2023-10-05,7,50.86,8130.85,13.0,5.57,1.05
R003,2023-10-06,7,50.43,8999.4,9.12,6.05,1.39
R003,2023-10-07,6,55.2,7110.59,6.14,6.26,0.0
R003,2023-10-08,4,52.73,7853.1,13.32,9.76,5.55
R003,2023-10-09,6,54.59,7961.13,6.41,6.58,0.0
R003,2023-10-10,7,52.29,9505.08,14.77,5.3,0.0
R003,2023-10-11,6,47.72,8213.67,9.24,9.96,7.52
R003,2023-10-12,8,50.02,8530.46,6.7,8.23,3.09
R003,2023-10-13,4,59.85,6106.17,12.95,7.29,1.89
R003,2023-10-14,6,60.56,6649.78,5.14,11.32,6.0
R003,2023-10-15,6,50.82,13995.8,6.21,6.83,1.08
R003,2023-10-16,7,55.11,10069.36,12.13,4.28,0.0
R003,2023-10-17,5,54.87,12864.5,7.12,5.11,0.0
R003,2023-10-18,6,58.75,10759.94,14.99,6.86,0.0
R003,2023-10-19,6,51.79,6083.29,12.93,5.52,0.31
R003,2023-10-20,6,55.17,10364.89,6.64,6.8,0.0
R003,2023-10-21,5,54.69,6043.9,11.56,6.75,0.0
R003,2023-10-22,6,50.84,12571.98,5.1,10.65,6.05
R003,2023-10-23,6,50.62,3511.89,12.1,6.58,1.24
R003,2023-10-24,6,50.61,9625.81,6.52,4.71,1.25
R003,2023-10-25,5,54.32,8601.88,7.04,5.42,0.0
R003,2023-10-26,6,51.95,6434.11,12.94,12.49,7.94
R003,2023-10-27,5,47.98,7904.63,9.5,8.05,4.44
R003,2023-10-28,5,50.57,8052.72,11.86,5.78,1.28
R003,2023-10-29,6,55.25,10677.24,9.88,6.08,0.0
R003,2023-10-30,5,50.13,8754.98,6.68,9.67,5.15
R003,2023-10-31,6,51.52,10283.31,10.35,9.72,4.11
R003,2023-11-01,6,48.71,10786.66,11.97,6.94,2.77
R003,2023-11-02,7,62.96,9902.04,13.65,6.66,0.0
R003,2023-11-03,5,40.9,8109.51,7.35,8.23,10.38
R003,2023-11-04,6,53.91,8375.66,12.96,7.16,0.0
R003,2023-11-05,5,46.04,8159.38,8.84,6.45,4.91
R003,2023-11-06,8,52.62,6874.51,9.15,4.94,0.0
R003,2023-11-07,5,55.91,10091.22,6.9,8.37,1.58
R003,2023-11-08,7,56.41,10934.82,12.55,6.59,0.0
R003,2023-11-09,4,49.26,7274.46,9.49,7.91,5.09
R003,2023-11-10,8,53.3,7839.49,11.13,8.3,1.47
R003,2023-11-11,6,52.86,7471.77,10.03,3.88,0.0
R003,2023-11-12,6,50.4,9560.16,8.31,6.81,1.42
R003,2023-11-13,5,51.89,10890.07,7.45,10.18,4.51
R003,2023-11-14,6,43.54,6903.76,9.1,3.61,6.91
R003,2023-11-15,7,54.3,10158.42,10.02,8.76,2.15
R003,2023-11-16,6,52.05,9468.25,9.11,5.96,0.09
R003,2023-11-17,7,49.51,8588.63,11.78,7.21,2.13
R003,2023-11-18,7,54.85,12131.12,13.35,11.23,5.86
R003,2023-11-19,6,44.97,8941.26,13.61,4.99,5.76
R003,2023-11-20,6,54.09,13525.0,7.5,3.09,0.0
R003,2023-11-21,5,50.74,7563.75,6.76,7.51,1.42
R003,2023-11-22,4,60.75,11893.63,6.56,5.97,1.89
R003,2023-11-23,7,39.97,9711.74,14.54,6.69,9.76
R003,2023-11-24,7,57.82,11608.99,9.25,6.08,0.0
R003,2023-11-25,4,50.17,10847.1,8.19,6.39,3.5
R003,2023-11-26,6,50.72,10487.45,12.51,5.39,1.16
R003,2023-11-27,6,50.26,6190.46,7.18,7.43,1.69
R003,2023-11-28,4,45.46,7419.33,8.34,6.42,7.26
R003,2023-11-29,8,51.3,9763.73,11.76,7.26,0.7
R003,2023-11-30,5,53.45,13880.23,5.82,8.55,1.84
R003,2023-12-01,5,51.05,7025.56,14.58,10.8,6.11
R003,2023-12-02,5,47.13,8952.8,10.43,6.61,4.04
R003,2023-12-03,6,53.23,10532.29,10.25,5.94,0.0
R003,2023-12-04,5,58.24,10335.65,10.37,8.47,1.71
R003,2023-12-05,6,56.15,8303.05,5.7,7.22,0.0
R003,2023-12-06,6,49.58,4955.9,9.88,9.57,5.44
R003,2023-12-07,7,50.95,7458.38,14.27,10.66,5.99
R003,2023-12-08,7,48.99,11703.53,5.41,7.81,3.27
R003,2023-12-09,6,57.35,11583.38,6.62,4.84,0.0
R003,2023-12-10,8,51.74,10166.48,6.9,5.84,0.34
R003,2023-12-11,6,53.6,10174.65,12.0,7.74,0.63
R003,2023-12-12,7,48.89,12249.78,7.05,5.5,2.62
R003,2023-12-13,6,47.83,10272.08,6.27,5.08,3.47
R003,2023-12-14,7,46.33,7894.45,9.42,6.0,4.67
R003,2023-12-15,6,46.71,9110.75,9.88,7.11,4.37
R003,2023-12-16,6,53.99,7371.58,5.18,8.54,1.83
R003,2023-12-17,7,61.39,5533.52,14.31,8.15,1.24
R003,2023-12-18,7,57.8,11001.74,5.09,8.86,2.3
R003,2023-12-19,6,46.32,6664.61,7.32,11.28,10.62
R003,2023-12-20,7,56.75,11930.61,14.66,7.17,0.0
R003,2023-12-21,7,54.85,6649.01,14.15,7.94,0.92
R003,2023-12-22,5,48.78,8571.99,14.39,7.86,3.53
R003,2023-12-23,4,53.62,4339.06,13.3,5.19,1.89
R003,2023-12-24,5,52.37,10726.12,14.71,8.81,2.23
R003,2023-12-25,8,48.69,7945.16,9.84,12.29,10.23
R003,2023-12-26,4,49.94,6306.04,5.75,6.04,3.68
R003,2023-12-27,7,55.35,12402.24,14.4,5.57,0.0
R003,2023-12-28,7,54.84,9982.35,10.4,6.77,0.0
R003,2023-12-29,7,48.77,10801.9,13.66,5.13,2.72
R003,2023-12-30,8,55.68,9365.53,11.62,7.71,0.58
R003,2023-12-31,7,62.95,12615.7,7.95,4.28,0.0
R003,2024-01-01,7,45.23,9214.69,10.94,7.4,5.67
R003,2024-01-02,7,48.34,13020.49,7.94,7.05,3.06
R003,2024-01-03,6,50.39,7870.67,5.27,12.66,9.43
R003,2024-01-04,7,48.74,9940.31,10.44,4.31,2.74
R003,2024-01-05,5,57.59,10564.69,9.97,8.06,1.11
R003,2024-01-06,7,48.87,7330.98,5.31,7.73,3.25
R003,2024-01-07,6,44.84,10973.56,5.4,10.47,10.58
R003,2024-01-08,5,54.5,8025.93,8.88,6.09,0.0
R003,2024-01-09,7,51.44,8811.91,9.38,4.54,0.58
R003,2024-01-10,6,50.04,6959.14,9.16,5.05,1.71
R003,2024-01-11,6,56.37,11251.78,9.42,4.14,0.0
R003,2024-01-12,6,50.43,6080.77,7.06,4.83,1.39
R003,2024-01-13,4,49.98,9446.42,10.82,8.14,4.86
R003,2024-01-14,5,49.47,9547.12,13.9,8.31,3.64
R003,2024-01-15,6,51.53,10846.87,6.14,11.78,7.21
R003,2024-01-16,7,46.76,11440.74,14.48,7.08,4.33
R003,2024-01-17,8,50.11,10735.67,7.78,10.79,6.84
R003,2024-01-18,5,60.89,10549.3,10.13,5.98,0.0
R003,2024-01-19,7,54.9,11909.72,10.97,6.1,0.0
R003,2024-01-20,7,55.33,10562.14,5.8,12.52,7.79
R003,2024-01-21,6,51.26,7780.36,7.76,9.22,3.57
R003,2024-01-22,8,58.65,10565.6,13.72,4.11,0.0
R003,2024-01-23,6,61.16,6608.11,13.21,7.62,0.45
R003,2024-01-24,7,52.77,7758.9,13.64,8.14,1.23
R003,2024-01-25,7,52.85,7801.9,11.15,5.75,0.0
R003,2024-01-26,8,52.72,8497.69,9.55,7.19,0.0
R003,2024-01-27,6,51.28,7359.73,8.05,8.29,2.17
R003,2024-01-28,6,52.46,9810.97,12.68,8.5,1.77
R003,2024-01-29,7,57.15,10326.16,6.89,5.88,0.0
R003,2024-01-30,8,48.94,10692.53,10.14,9.81,6.31
R003,2024-01-31,6,62.45,9391.84,8.62,7.61,0.43
R003,2024-02-01,6,51.15,9229.23,9.32,7.57,1.18
R003,2024-02-02,7,49.65,9692.31,9.68,5.38,2.02
R003,2024-02-03,6,55.23,6051.23,6.17,7.05,0.0
R003,2024-02-04,4,61.34,8301.52,10.73,4.15,1.89
R003,2024-02-05,4,56.37,9626.41,5.57,8.84,4.16
R003,2024-02-06,6,50.94,8430.8,6.49,4.33,0.99
R003,2024-02-07,7,54.31,10471.57,12.44,9.31,2.98
R003,2024-02-08,6,46.86,7709.51,9.21,7.52,4.54
R003,2024-02-09,6,59.94,12057.34,7.58,8.39,1.6
R003,2024-02-10,5,53.69,6507.41,10.77,4.91,0.0
R003,2024-02-11,5,52.88,5927.78,10.88,8.93,2.41
R003,2024-02-12,6,55.4,12549.81,9.9,12.84,8.27
R003,2024-02-13,3,51.11,8167.89,12.12,9.18,9.52
R003,2024-02-14,6,55.91,9624.77,6.09,6.92,0.0
R003,2024-02-15,8,54.89,10581.45,5.93,9.45,3.19
R003,2024-02-16,5,57.92,8249.73,11.54,8.59,1.91
R003,2024-02-17,6,44.33,6055.96,14.97,6.49,6.28
R003,2024-02-18,5,59.93,10079.74,13.2,4.36,0.0
R003,2024-02-19,5,49.84,6353.77,7.78,7.56,2.22
R003,2024-02-20,6,52.59,9384.24,7.12,3.07,0.0
R003,2024-02-21,7,54.17,12559.16,13.75,11.39,6.09
R003,2024-02-22,7,44.56,8555.25,8.21,5.21,6.09
R003,2024-02-23,8,48.57,10177.91,12.01,9.04,5.46
R003,2024-02-24,5,55.06,7029.81,9.38,8.96,2.45
R003,2024-02-25,5,54.56,9213.91,14.41,8.14,1.22
R003,2024-02-26,5,50.65,9530.07,14.61,9.98,5.21
R003,2024-02-27,5,56.49,7685.07,8.93,9.16,2.75
R003,2024-02-28,6,51.71,8236.47,7.18,8.32,1.87
R003,2024-02-29,5,50.81,9856.33,7.2,8.19,2.39
R003,2024-03-01,6,44.18,13268.24,5.31,8.93,8.8
R003,2024-03-02,7,55.82,10091.01,7.65,4.09,0.0
R003,2024-03-03,9,47.11,11777.69,9.37,9.03,6.6
R003,2024-03-04,8,55.73,11642.68,8.42,10.82,5.25
R003,2024-03-05,8,56.54,10778.95,12.13,6.68,0.0
R003,2024-03-06,5,54.83,10806.74,13.46,8.6,1.91
R003,2024-03-07,6,51.23,5420.43,7.85,4.39,0.76
R003,2024-03-08,6,56.83,11480.83,14.13,9.61,3.43
R003,2024-03-09,6,47.56,11561.65,7.86,8.73,5.8
R003,2024-03-10,6,49.32,10125.3,6.45,8.32,3.78
R003,2024-03-11,5,47.79,8243.33,12.69,8.41,5.14
R003,2024-03-12,7,46.87,8593.29,9.73,3.46,4.24
R003,2024-03-13,4,55.91,9848.9,13.64,8.73,4.0
R003,2024-03-14,6,54.78,8994.7,11.28,5.64,0.0
R003,2024-03-15,7,50.97,8152.87,5.34,7.03,0.96
R003,2024-03-16,6,53.56,10196.0,5.13,7.01,0.0
R003,2024-03-17,7,52.51,10154.81,5.53,10.32,4.5
R003,2024-03-18,6,55.82,13775.41,12.16,5.75,0.0
R003,2024-03-19,5,55.05,10458.24,6.23,2.72,0.0
R003,2024-03-20,6,49.62,12116.6,12.07,8.09,3.18
R003,2024-03-21,7,55.97,10308.97,6.44,7.34,0.03
R003,2024-03-22,4,42.68,6997.72,5.6,7.75,10.12
R003,2024-03-23,6,53.62,13021.22,13.38,9.01,2.53
R003,2024-03-24,6,61.24,10696.99,13.09,9.35,3.04
R003,2024-03-25,6,62.26,8319.96,11.3,6.0,0.0
R003,2024-03-26,7,50.88,9530.29,13.9,10.99,6.54
R003,2024-03-27,6,62.74,7337.33,6.46,8.96,2.45
R003,2024-03-28,7,56.79,5985.6,8.2,10.57,4.87
R003,2024-03-29,6,50.54,7989.24,5.79,8.77,3.47
R003,2024-03-30,5,54.08,8973.19,7.9,5.22,0.0
R003,2024-03-31,6,46.02,7146.68,9.93,7.04,4.92
R003,2024-04-01,5,59.44,7928.08,5.99,4.86,0.0
R003,2024-04-02,7,56.54,8314.22,7.39,9.05,2.59
R003,2024-04-03,6,52.94,6968.96,5.72,8.33,1.51
R003,2024-04-04,6,46.91,10340.06,10.47,7.34,4.23
R003,2024-04-05,6,57.81,9577.52,9.52,10.17,4.27
R003,2024-04-06,5,50.04,8731.94,5.4,10.03,5.77
R003,2024-04-07,8,54.35,11019.47,13.63,7.27,0.0
R003,2024-04-08,7,47.5,7639.99,11.09,7.99,4.73
R003,2024-04-09,7,53.33,10020.83,13.53,4.77,0.0
R003,2024-04-10,6,46.28,10232.07,11.55,4.67,4.72
R003,2024-04-11,5,44.2,9336.37,10.28,5.22,6.38
R003,2024-04-12,6,44.32,9301.61,7.8,5.81,6.29
R003,2024-04-13,5,51.15,6652.18,8.55,7.08,0.82
R003,2024-04-14,5,47.29,8065.18,11.59,7.06,3.9
R003,2024-04-15,6,58.51,10663.24,5.86,4.28,0.0
R003,2024-04-16,7,55.6,8368.18,7.22,6.85,0.0
R003,2024-04-17,6,47.84,11978.67,7.28,3.18,3.46
R003,2024-04-18,6,51.64,11871.8,9.61,8.97,2.9
R003,2024-04-19,5,60.67,6314.67,5.4,9.72,3.6
R003,2024-04-20,5,52.15,7729.44,8.71,8.45,1.71
R003,2024-04-21,5,57.59,8417.57,12.47,8.4,1.61
R003,2024-04-22,6,58.65,12669.3,6.37,8.05,1.08
R003,2024-04-23,3,50.45,7159.65,13.16,9.71,10.85
R003,2024-04-24,5,45.73,7579.66,8.22,12.77,13.31
R003,2024-04-25,6,46.14,10842.12,6.11,4.07,4.83
R003,2024-04-26,5,55.65,10835.62,6.47,7.11,0.0
R003,2024-04-27,6,50.27,10747.12,6.28,8.19,2.81
R003,2024-04-28,4,53.21,10602.21,10.19,7.42,2.03
R003,2024-04-29,7,54.95,8804.71,13.78,6.86,0.0
R003,2024-04-30,6,46.29,8291.52,11.24,7.46,4.91
R003,2024-05-01,8,53.41,11433.6,8.42,8.83,2.26
R003,2024-05-02,6,58.94,8845.46,9.99,5.31,0.0
R003,2024-05-03,6,48.16,8832.84,14.2,10.48,7.94
R003,2024-05-04,4,51.34,8864.48,11.58,7.2,2.56
R003,2024-05-05,5,62.52,6349.09,12.7,4.39,0.0
R003,2024-05-06,6,46.41,11380.43,10.54,9.03,7.17
R003,2024-05-07,8,58.55,9848.08,7.95,11.05,5.58
R003,2024-05-08,6,44.72,6342.71,5.73,9.36,9.01
R003,2024-05-09,6,57.69,12956.39,7.97,7.94,0.93
R003,2024-05-10,6,59.54,11973.98,8.19,8.58,1.89
R003,2024-05-11,6,58.54,7485.19,12.5,5.31,0.0
R003,2024-05-12,8,52.01,7644.04,6.37,7.48,0.36
R003,2024-05-13,6,46.47,7462.52,6.32,7.62,5.0
R003,2024-05-14,7,51.45,11407.86,9.85,4.82,0.58
R003,2024-05-15,6,64.73,9068.06,8.42,7.12,0.0
R003,2024-05-16,6,49.02,6973.24,12.81,7.47,2.74
R003,2024-05-17,6,50.08,6397.6,5.35,9.04,4.24
R003,2024-05-18,6,44.93,11393.91,11.15,5.91,5.79
R003,2024-05-19,8,60.38,8958.27,7.98,7.92,0.9
R003,2024-05-20,6,55.08,11355.23,14.15,6.77,0.0
R003,2024-05-21,8,43.93,9505.33,11.87,5.51,6.6
R003,2024-05-22,6,55.89,11978.41,13.44,10.05,4.09
R003,2024-05-23,8,53.87,10475.55,6.28,7.85,0.78
R003,2024-05-24,5,54.78,7430.17,12.11,8.81,2.23
R003,2024-05-25,6,59.28,11096.8,14.31,6.34,0.0
R003,2024-05-26,6,49.04,10237.52,13.33,11.63,8.96
R003,2024-05-27,8,53.2,9331.85,11.64,5.98,0.0
R003,2024-05-28,6,56.65,7751.39,12.06,6.74,0.0
R003,2024-05-29,7,49.98,11810.54,13.51,7.4,1.87
R003,2024-05-30,6,63.43,5505.68,13.0,8.72,2.09
R003,2024-05-31,6,59.49,10973.66,13.12,7.14,0.0
R003,2024-06-01,3,60.01,10488.13,11.21,6.01,5.89
R003,2024-06-02,5,55.1,7470.15,9.55,9.13,2.71
R003,2024-06-03,6,51.47,10113.63,11.2,6.66,0.56
R003,2024-06-04,5,62.83,10481.27,12.27,10.23,4.37
R003,2024-06-05,6,62.63,9068.15,6.24,7.66,0.5
R003,2024-06-06,6,48.19,10525.34,5.01,6.33,3.19
R003,2024-06-07,7,48.2,11804.98,11.82,8.2,4.5
R003,2024-06-08,4,52.71,10003.96,5.3,5.28,1.89
R003,2024-06-09,6,50.52,10940.82,14.51,6.02,1.32
R003,2024-06-10,6,63.56,7375.66,7.31,7.55,0.34
R003,2024-06-11,7,57.46,10685.97,5.41,5.48,0.0
R003,2024-06-12,6,63.71,9936.52,12.63,6.35,0.0
R003,2024-06-13,7,42.88,7024.08,9.62,8.07,8.56
R003,2024-06-14,7,50.23,7593.75,12.81,8.99,4.06
R003,2024-06-15,6,53.08,13258.26,11.79,7.47,0.22
R003,2024-06-16,6,55.44,9437.93,9.73,3.66,0.0
R003,2024-06-17,6,44.49,7505.0,14.4,5.99,6.15
R003,2024-06-18,7,53.04,12185.11,10.28,6.28,0.0
R003,2024-06-19,8,52.32,11180.06,14.73,6.39,0.0
R003,2024-06-20,6,62.86,8225.28,11.31,7.72,0.6
R003,2024-06-21,8,54.97,7757.59,9.22,5.41,0.0
R003,2024-06-22,5,41.33,9892.31,5.73,4.26,8.67
R003,2024-06-23,6,59.52,11251.02,10.91,9.62,3.44
R003,2024-06-24,4,43.69,10164.54,9.17,7.88,9.52
R003,2024-06-25,5,52.0,11757.79,8.33,7.57,0.51
R003,2024-06-26,7,51.75,9008.15,7.43,6.77,0.34
R003,2024-06-27,6,58.63,9476.33,13.03,7.16,0.0
R003,2024-06-28,5,54.1,8929.62,13.34,6.59,0.0
R003,2024-06-29,5,52.75,7701.55,14.63,7.34,0.03
R003,2024-06-30,5,54.81,9283.85,8.16,8.69,2.05
R003,2024-07-01,5,53.2,7738.88,7.63,9.45,3.2
R003,2024-07-02,4,47.24,8943.1,9.16,6.92,5.84
R003,2024-07-03,5,52.97,7871.56,6.16,9.9,3.86
R003,2024-07-04,6,52.62,9194.0,10.53,8.64,1.97
R003,2024-07-05,7,44.14,7083.42,5.39,7.86,7.23
R003,2024-07-06,6,48.56,11457.0,10.52,7.01,2.89
R003,2024-07-07,5,52.42,8837.56,7.79,9.57,3.37
R003,2024-07-08,7,52.39,10415.71,8.72,9.68,3.54
R003,2024-07-09,7,50.76,11691.87,5.1,6.8,1.13
R003,2024-07-10,7,47.66,9031.26,6.11,4.62,3.61
R003,2024-07-11,6,56.56,5463.36,14.91,8.58,1.88
R003,2024-07-12,7,54.57,12792.01,6.22,7.98,0.99
R003,2024-07-13,6,55.74,11614.89,5.15,9.99,4.0
R003,2024-07-14,6,53.17,10332.74,8.51,5.75,0.0
R003,2024-07-15,4,47.74,10916.19,11.11,7.06,5.44
R003,2024-07-16,5,51.44,6665.44,6.46,7.65,1.08
R003,2024-07-17,7,55.93,8535.23,6.97,5.53,0.0
R003,2024-07-18,8,46.29,10624.18,10.32,5.95,4.71
R003,2024-07-19,7,55.69,9462.57,8.73,5.19,0.0
R003,2024-07-20,6,47.99,9138.92,8.17,8.29,4.79
R003,2024-07-21,6,56.68,6473.53,9.94,5.79,0.0
R003,2024-07-22,7,50.5,11590.6,12.51,5.46,1.34
R003,2024-07-23,3,48.16,11066.78,13.76,2.76,9.1
R003,2024-07-24,7,51.25,12711.6,11.08,9.24,3.61
R003,2024-07-25,6,43.35,10441.0,15.0,8.62,9.0
R003,2024-07-26,5,48.1,11278.82,10.86,8.74,5.39
R003,2024-07-27,5,60.5,8301.05,11.88,10.9,5.36
R003,2024-07-28,7,50.54,11323.33,13.55,9.72,4.89
R003,2024-07-29,5,47.18,6935.19,6.67,4.23,3.99
R003,2024-07-30,7,55.23,10509.54,5.24,6.26,0.0
R003,2024-07-31,7,44.13,11188.79,10.73,7.68,6.97
R003,2024-08-01,4,49.03,10416.92,10.98,10.29,8.85
R003,2024-08-02,6,56.02,7422.5,11.44,7.76,0.66
R003,2024-08-03,6,46.69,12390.21,12.88,9.23,7.25
R003,2024-08-04,6,52.8,9191.62,12.0,5.49,0.0
R003,2024-08-05,6,57.42,9991.32,5.37,3.26,0.0
R003,2024-08-06,7,56.08,6392.04,9.18,5.4,0.0
R003,2024-08-07,7,51.03,10046.58,5.54,6.29,0.91
R003,2024-08-08,6,48.52,8413.44,9.32,10.32,7.42
R003,2024-08-09,6,48.53,8565.06,7.91,7.8,3.63
R003,2024-08-10,5,60.27,9921.58,11.95,6.01,0.0
R003,2024-08-11,7,60.3,6295.68,13.55,6.98,0.0
R003,2024-08-12,5,52.15,12933.36,12.17,6.36,0.02
R003,2024-08-13,7,54.07,8670.88,11.01,4.65,0.0
R003,2024-08-14,6,50.81,11310.99,13.69,6.52,1.09
R003,2024-08-15,5,51.11,7661.35,8.89,4.55,0.85
R003,2024-08-16,4,43.26,7995.68,8.78,7.06,9.02
R003,2024-08-17,6,54.29,11726.83,14.55,7.23,0.0
R003,2024-08-18,5,53.56,9246.84,13.75,6.36,0.0
R003,2024-08-19,6,47.29,6368.49,5.06,5.37,3.9
R003,2024-08-20,6,53.85,9444.97,12.35,11.69,6.55
R003,2024-08-21,5,59.22,10182.64,10.13,8.44,1.68
R003,2024-08-22,5,51.83,9357.28,5.87,6.14,0.27
R003,2024-08-23,5,45.73,9230.05,11.79,7.8,5.88
R003,2024-08-24,5,58.51,8222.21,7.62,7.53,0.31
R003,2024-08-25,6,67.1,5896.53,6.78,8.73,2.11
R003,2024-08-26,4,58.38,6204.56,12.81,5.01,1.89
R003,2024-08-27,6,53.15,8858.87,12.88,9.65,3.48
R003,2024-08-28,4,45.76,10663.43,10.13,9.31,10.0
R003,2024-08-29,6,46.44,8006.14,9.03,9.6,8.0
R003,2024-08-30,5,50.12,7120.77,6.77,4.68,1.64
R003,2024-08-31,6,57.81,8984.35,10.2,8.75,2.14
R003,2024-09-01,6,44.95,9539.67,5.68,5.22,5.78
R003,2024-09-02,7,58.53,11209.66,5.45,9.04,2.57
R003,2024-09-03,7,48.94,9136.5,6.26,5.83,2.58
R003,2024-09-04,5,59.82,9764.46,5.22,8.02,1.04
R003,2024-09-05,5,48.75,10860.33,6.41,4.48,2.73
R003,2024-09-06,6,48.67,9386.91,6.58,7.78,3.48
R003,2024-09-07,5,50.53,8839.55,14.49,7.66,1.82
R003,2024-09-08,8,62.34,9767.35,14.62,9.31,2.97
R003,2024-09-09,6,51.98,10993.11,6.12,4.61,0.15
R003,2024-09-10,6,53.33,8087.31,11.96,5.52,0.0
R003,2024-09-11,6,54.34,8140.6,6.35,10.99,5.5
R003,2024-09-12,6,58.98,11247.37,5.65,10.05,4.09
R003,2024-09-13,6,49.37,5607.41,10.26,5.23,2.24
R003,2024-09-14,5,57.99,8078.35,12.34,5.83,0.0
R003,2024-09-15,6,47.86,6881.84,11.83,8.74,5.57
R003,2024-09-16,7,60.84,6866.69,7.9,5.38,0.0
R003,2024-09-17,7,55.1,8182.43,6.42,9.02,2.54
R003,2024-09-18,6,51.82,9070.04,6.97,10.54,5.11
R003,2024-09-19,5,52.53,11971.06,7.24,7.43,0.16
R003,2024-09-20,6,48.92,8415.5,9.93,8.14,3.83
R003,2024-09-21,7,53.9,8353.6,8.37,4.54,0.0
R003,2024-09-22,6,60.17,6482.46,6.36,5.39,0.0
R003,2024-09-23,5,57.44,9065.27,7.09,8.67,2.02
R003,2024-09-24,7,53.08,9526.68,8.79,7.36,0.05
R003,2024-09-25,5,57.23,6917.84,11.56,6.89,0.0
R003,2024-09-26,7,47.31,9090.16,13.13,2.99,3.89
R003,2024-09-27,5,56.88,7603.37,7.02,7.58,0.39
R003,2024-09-28,8,54.84,9898.87,6.0,6.62,0.0
R003,2024-09-29,4,53.69,11695.46,14.04,8.03,2.95
R003,2024-09-30,6,48.63,8557.99,6.05,10.79,8.03
R003,2024-10-01,6,54.5,8594.95,5.26,6.7,0.0
R003,2024-10-02,6,51.04,8958.6,8.08,8.75,3.05
R003,2024-10-03,7,54.73,6464.47,7.51,7.24,0.0
R003,2024-10-04,5,57.94,10071.38,11.34,7.84,0.77
R003,2024-10-05,7,59.5,7188.12,8.14,5.29,0.0
R003,2024-10-06,5,59.85,9625.9,9.28,6.23,0.0
R003,2024-10-07,5,50.12,11333.99,10.9,9.08,4.27
R003,2024-10-08,4,45.44,9159.37,9.48,8.67,9.3
R003,2024-10-09,7,47.71,10272.89,12.01,7.71,4.15
R003,2024-10-10,7,47.3,10795.64,12.92,6.92,3.9
R003,2024-10-11,6,51.75,9098.52,8.63,8.0,1.35
R003,2024-10-12,5,51.95,9473.46,12.22,5.77,0.18
R003,2024-10-13,5,49.93,8899.04,7.75,10.97,7.26
R003,2024-10-14,4,47.7,11245.85,7.21,5.87,5.47
R003,2024-10-15,7,61.92,9697.06,5.01,6.02,0.0
