lead_id,customer_id,country,service_type,lead_date,assigned_at,converted_at,lead_status,lead_source
L01037,C01217,NO,payroll,2024-12-01,,,unassigned,paid
L01038,C00797,NO,tax_advisory,2024-12-11,2024-12-11,2024-12-15,converted,partner
L01039,C01262,NO,bookkeeping,2024-12-18,2024-12-24,,lost,referral
L01040,C01556,NO,bookkeeping,2024-12-21,2024-12-21,2025-01-01,converted,organic
L01041,C01299,NO,payroll,2024-12-24,2024-12-24,,pending,partner
L01042,C01428,NO,tax_advisory,2024-12-27,2024-12-27,2025-01-01,converted,referral
L01043,C00961,NO,audit,2024-12-24,,,unassigned,referral
L01044,C00841,NO,audit,2024-12-17,2024-12-18,,pending,paid
L01045,C01347,NO,accounting,2024-12-05,2024-12-05,,lost,referral
L01046,C01458,NO,accounting,2024-12-22,2024-12-23,2025-01-09,converted,organic
L01047,C00855,NO,audit,2024-12-01,2024-12-01,2024-12-09,converted,paid
L01048,C01257,NO,bookkeeping,2024-12-14,2024-12-18,2024-12-31,converted,organic
L01049,C01066,NO,payroll,2024-12-16,2024-12-16,2025-01-04,converted,organic
L01050,C00886,NO,tax_advisory,2024-12-01,2024-12-01,2024-12-04,converted,paid
L01051,C01529,NO,accounting,2024-12-02,2024-12-02,,lost,partner
L01052,C01040,NO,accounting,2024-12-27,2024-12-27,,pending,organic
L01053,C01373,NO,tax_advisory,2024-12-03,2024-12-03,2024-12-26,converted,organic
L01054,C00937,NO,audit,2024-12-12,2024-12-12,2025-01-02,converted,referral
L01055,C01456,NO,audit,2024-12-05,2024-12-05,,pending,referral
L01056,C01137,NO,audit,2024-12-10,,,unassigned,organic
L01057,C01679,SE,payroll,2023-01-24,2023-01-24,,lost,organic
L01058,C01868,SE,tax_advisory,2023-01-28,2023-01-28,2023-02-07,converted,referral
L01059,C01780,SE,payroll,2023-01-12,2023-01-13,,pending,organic
L01060,C01648,SE,audit,2023-01-05,2023-01-06,2023-01-30,converted,paid
L01061,C01603,SE,payroll,2023-01-24,2023-01-25,2023-02-11,converted,referral
L01062,C01779,SE,bookkeeping,2023-01-23,,,unassigned,referral
L01063,C01781,SE,payroll,2023-01-26,2023-01-27,,pending,referral
L01064,C01817,SE,audit,2023-01-15,2023-01-16,2023-02-07,converted,referral
L01065,C01819,SE,bookkeeping,2023-01-16,2023-01-16,2023-01-20,converted,organic
L01066,C01711,SE,audit,2023-01-24,2023-01-24,2023-02-02,converted,paid
L01067,C01808,SE,bookkeeping,2023-01-27,2023-01-27,2023-02-07,converted,organic
L01068,C01840,SE,payroll,2023-01-22,2023-01-23,,lost,referral
L01069,C01713,SE,payroll,2023-01-27,2023-01-27,2023-02-13,converted,partner
L01070,C01804,SE,accounting,2023-01-09,,,unassigned,partner
L01071,C01688,SE,tax_advisory,2023-01-05,2023-01-10,,lost,organic
L01072,C01822,SE,payroll,2023-01-08,2023-01-09,2023-01-28,converted,paid
L01073,C01653,SE,tax_advisory,2023-01-26,2023-01-26,,pending,partner
L01074,C01704,SE,accounting,2023-01-11,2023-01-12,2023-01-27,converted,paid
L01075,C01822,SE,payroll,2023-01-16,2023-01-16,,lost,organic
L01076,C01788,SE,tax_advisory,2023-01-27,2023-01-27,,lost,paid
L01077,C01769,SE,bookkeeping,2023-01-22,2023-01-22,,pending,paid
L01078,C01836,SE,bookkeeping,2023-01-25,2023-01-25,2023-02-15,converted,referral
L01079,C01703,SE,accounting,2023-02-14,2023-02-14,,pending,referral
L01080,C01678,SE,bookkeeping,2023-02-05,2023-02-06,2023-02-23,converted,organic
L01081,C01873,SE,audit,2023-02-17,2023-02-17,,pending,organic
L01082,C01634,SE,bookkeeping,2023-02-03,2023-02-03,2023-02-10,converted,referral
L01083,C01621,SE,payroll,2023-02-14,2023-02-14,,lost,referral
L01084,C01727,SE,bookkeeping,2023-02-04,2023-02-04,,pending,paid
L01085,C01855,SE,payroll,2023-02-23,2023-02-24,2023-03-01,converted,organic
L01086,C01869,SE,payroll,2023-02-05,2023-02-08,2023-02-14,converted,referral
L01087,C01770,SE,accounting,2023-02-02,2023-02-02,2023-02-14,converted,organic
L01088,C01831,SE,bookkeeping,2023-02-16,2023-02-16,,lost,organic
L01089,C01732,SE,bookkeeping,2023-02-09,2023-02-10,2023-02-24,converted,organic
L01090,C01752,SE,bookkeeping,2023-02-26,2023-02-26,2023-03-07,converted,organic
L01091,C01646,SE,bookkeeping,2023-02-14,2023-02-15,,lost,referral
L01092,C01676,SE,tax_advisory,2023-02-13,2023-02-13,2023-02-28,converted,referral
L01093,C01739,SE,accounting,2023-02-23,2023-02-24,,pending,organic
L01094,C01728,SE,bookkeeping,2023-02-15,,,unassigned,paid
L01095,C01592,SE,accounting,2023-02-11,2023-02-15,2023-03-10,converted,organic
L01096,C01782,SE,tax_advisory,2023-02-14,,,unassigned,referral
L01097,C01815,SE,payroll,2023-02-09,2023-02-10,,pending,referral
L01098,C01832,SE,payroll,2023-02-28,2023-03-01,,lost,organic
L01099,C01745,SE,bookkeeping,2023-02-27,2023-02-28,2023-03-05,converted,paid
L01100,C01729,SE,payroll,2023-02-09,,,unassigned,referral
L01101,C01683,SE,tax_advisory,2023-03-21,2023-03-22,2023-03-28,converted,referral
L01102,C01871,SE,accounting,2023-03-03,2023-03-07,,lost,paid
L01103,C01714,SE,payroll,2023-03-14,2023-03-15,,lost,partner
L01104,C01826,SE,accounting,2023-03-25,,,unassigned,organic
L01105,C01616,SE,payroll,2023-03-19,2023-03-19,2023-04-02,converted,organic
L01106,C01880,SE,tax_advisory,2023-03-13,2023-03-13,,pending,paid
L01107,C01642,SE,bookkeeping,2023-03-27,2023-03-28,,pending,paid
L01108,C01857,SE,audit,2023-03-05,,,unassigned,partner
L01109,C01629,SE,payroll,2023-03-16,2023-03-16,,pending,paid
L01110,C01843,SE,tax_advisory,2023-03-23,2023-03-23,2023-03-30,converted,organic
L01111,C01638,SE,payroll,2023-03-01,2023-03-01,2023-03-21,converted,paid
L01112,C01643,SE,audit,2023-03-21,2023-03-22,2023-04-05,converted,referral
L01113,C01631,SE,payroll,2023-03-19,2023-03-24,2023-04-08,converted,referral
L01114,C01826,SE,tax_advisory,2023-03-01,2023-03-01,2023-03-07,converted,paid
L01115,C01878,SE,accounting,2023-03-08,2023-03-09,,lost,paid
L01116,C01688,SE,bookkeeping,2023-03-24,,,unassigned,paid
L01117,C01811,SE,tax_advisory,2023-03-03,2023-03-03,2023-03-17,converted,referral
L01118,C01773,SE,accounting,2023-03-24,2023-03-28,,pending,partner
L01119,C01705,SE,accounting,2023-03-23,2023-03-23,2023-04-13,converted,partner
L01120,C01640,SE,audit,2023-03-26,2023-03-27,,pending,paid
L01121,C01870,SE,tax_advisory,2023-03-18,2023-03-18,2023-03-23,converted,partner
L01122,C01630,SE,audit,2023-03-10,2023-03-10,,lost,paid
L01123,C01820,SE,payroll,2023-04-06,2023-04-06,,lost,paid
L01124,C01752,SE,bookkeeping,2023-04-13,2023-04-13,2023-04-21,converted,organic
L01125,C01852,SE,audit,2023-04-10,2023-04-10,,lost,partner
L01126,C01722,SE,audit,2023-04-16,2023-04-16,2023-04-27,converted,partner
L01127,C01755,SE,tax_advisory,2023-04-23,2023-04-28,,lost,partner
L01128,C01886,SE,bookkeeping,2023-04-09,2023-04-13,2023-04-30,converted,organic
L01129,C01704,SE,tax_advisory,2023-04-13,2023-04-13,2023-04-27,converted,paid
L01130,C01932,SE,payroll,2023-04-21,2023-04-25,2023-05-06,converted,paid
L01131,C01886,SE,bookkeeping,2023-04-09,2023-04-09,2023-04-30,converted,partner
L01132,C01757,SE,bookkeeping,2023-04-01,2023-04-02,2023-04-20,converted,referral
L01133,C01760,SE,audit,2023-04-05,2023-04-05,,pending,organic
L01134,C01592,SE,accounting,2023-04-14,2023-04-15,,pending,referral
L01135,C01677,SE,audit,2023-04-06,2023-04-07,,pending,referral
L01136,C01867,SE,audit,2023-04-04,2023-04-05,,lost,paid
L01137,C01643,SE,bookkeeping,2023-04-10,2023-04-10,2023-04-26,converted,paid
L01138,C01749,SE,audit,2023-04-17,2023-04-17,2023-04-20,converted,paid
L01139,C01616,SE,payroll,2023-04-24,2023-04-30,,pending,paid
L01140,C01829,SE,payroll,2023-04-01,,,unassigned,organic
L01141,C01598,SE,payroll,2023-04-20,2023-04-20,2023-04-28,converted,paid
L01142,C01929,SE,payroll,2023-04-12,2023-04-14,2023-04-17,converted,partner
L01143,C01652,SE,tax_advisory,2023-04-25,,,unassigned,partner
L01144,C01685,SE,accounting,2023-04-22,2023-04-22,,lost,paid
L01145,C01709,SE,tax_advisory,2023-05-07,2023-05-09,,pending,paid
L01146,C01618,SE,payroll,2023-05-10,,,unassigned,organic
L01147,C01910,SE,accounting,2023-05-28,2023-05-29,,lost,organic
L01148,C01836,SE,accounting,2023-05-08,2023-05-08,,pending,partner
L01149,C01728,SE,audit,2023-05-02,2023-05-03,2023-05-10,converted,organic
L01150,C01660,SE,accounting,2023-05-17,2023-05-18,2023-06-08,converted,partner
L01151,C01659,SE,payroll,2023-05-04,2023-05-04,2023-05-12,converted,referral
L01152,C01871,SE,payroll,2023-05-13,2023-05-13,2023-06-03,converted,referral
L01153,C01635,SE,audit,2023-05-23,2023-05-24,2023-05-30,converted,organic
L01154,C01714,SE,audit,2023-05-12,2023-05-12,,pending,partner
L01155,C01826,SE,tax_advisory,2023-05-27,2023-05-28,2023-06-07,converted,partner
L01156,C01920,SE,accounting,2023-05-20,,,unassigned,organic
L01157,C01827,SE,bookkeeping,2023-05-05,2023-05-06,,pending,paid
L01158,C01872,SE,audit,2023-05-09,2023-05-09,,lost,referral
L01159,C01931,SE,tax_advisory,2023-05-21,2023-05-22,2023-06-03,converted,partner
L01160,C01623,SE,payroll,2023-05-22,2023-05-23,2023-06-10,converted,partner
L01161,C01607,SE,audit,2023-05-15,2023-05-16,2023-05-20,converted,organic
L01162,C01782,SE,tax_advisory,2023-05-20,2023-05-20,2023-05-30,converted,paid
L01163,C01897,SE,tax_advisory,2023-05-13,2023-05-14,,lost,organic
L01164,C01691,SE,bookkeeping,2023-05-21,2023-05-21,,lost,organic
L01165,C01760,SE,payroll,2023-05-11,2023-05-11,2023-05-25,converted,referral
L01166,C01923,SE,bookkeeping,2023-05-14,2023-05-14,,lost,paid
L01167,C01848,SE,tax_advisory,2023-06-11,2023-06-12,2023-06-18,converted,paid
L01168,C01750,SE,payroll,2023-06-13,2023-06-14,,lost,organic
L01169,C01807,SE,bookkeeping,2023-06-09,2023-06-09,,lost,organic
L01170,C01880,SE,payroll,2023-06-25,2023-06-25,,lost,organic
L01171,C01699,SE,payroll,2023-06-04,2023-06-04,2023-06-20,converted,paid
L01172,C01718,SE,bookkeeping,2023-06-06,,,unassigned,paid
L01173,C01977,SE,bookkeeping,2023-06-06,2023-06-07,2023-06-28,converted,organic
L01174,C01830,SE,payroll,2023-06-22,,,unassigned,organic
L01175,C01608,SE,audit,2023-06-21,2023-06-22,2023-07-05,converted,organic
L01176,C01789,SE,payroll,2023-06-12,2023-06-12,,lost,organic
L01177,C01909,SE,bookkeeping,2023-06-21,2023-06-22,2023-07-06,converted,paid
L01178,C01904,SE,bookkeeping,2023-06-01,2023-06-02,,pending,organic
L01179,C01591,SE,accounting,2023-06-17,2023-06-19,,pending,referral
L01180,C01909,SE,payroll,2023-06-19,2023-06-19,,lost,paid
L01181,C01614,SE,audit,2023-06-07,2023-06-07,,pending,referral
L01182,C01770,SE,bookkeeping,2023-06-19,2023-06-19,2023-07-04,converted,organic
L01183,C01616,SE,audit,2023-06-25,2023-06-25,2023-07-20,converted,partner
L01184,C01816,SE,bookkeeping,2023-06-01,2023-06-01,2023-06-24,converted,organic
L01185,C01629,SE,accounting,2023-06-17,2023-06-22,2023-07-09,converted,organic
L01186,C01597,SE,bookkeeping,2023-06-15,2023-06-16,2023-06-22,converted,paid
L01187,C01747,SE,tax_advisory,2023-06-27,2023-06-28,,pending,referral
L01188,C01766,SE,payroll,2023-06-10,2023-06-11,2023-07-06,converted,paid
L01189,C01951,SE,tax_advisory,2023-07-21,2023-07-22,,lost,paid
L01190,C01590,SE,tax_advisory,2023-07-02,2023-07-07,,lost,organic
L01191,C01971,SE,audit,2023-07-16,2023-07-16,2023-08-02,converted,paid
L01192,C01741,SE,payroll,2023-07-08,2023-07-08,2023-07-21,converted,organic
L01193,C01653,SE,audit,2023-07-03,2023-07-03,,lost,referral
L01194,C01649,SE,payroll,2023-07-14,2023-07-18,,lost,organic
L01195,C01633,SE,bookkeeping,2023-07-15,2023-07-16,2023-07-28,converted,referral
L01196,C01619,SE,bookkeeping,2023-07-15,2023-07-15,,lost,paid
L01197,C01742,SE,audit,2023-07-26,2023-07-27,2023-08-12,converted,organic
L01198,C01753,SE,bookkeeping,2023-07-06,,,unassigned,partner
L01199,C01880,SE,bookkeeping,2023-07-28,2023-07-29,2023-08-15,converted,organic
L01200,C01904,SE,accounting,2023-07-20,2023-07-21,2023-08-11,converted,organic
L01201,C01956,SE,payroll,2023-07-27,2023-07-28,2023-07-31,converted,organic
L01202,C01891,SE,audit,2023-07-11,2023-07-12,2023-07-24,converted,paid
L01203,C01669,SE,accounting,2023-07-21,2023-07-22,,pending,referral
L01204,C01871,SE,accounting,2023-07-12,2023-07-13,2023-07-22,converted,referral
L01205,C01766,SE,tax_advisory,2023-07-13,2023-07-14,2023-08-01,converted,partner
L01206,C01710,SE,accounting,2023-07-21,2023-07-21,,pending,partner
L01207,C01596,SE,audit,2023-07-16,2023-07-17,,pending,partner
L01208,C01661,SE,bookkeeping,2023-07-26,2023-07-26,,pending,partner
L01209,C01615,SE,audit,2023-07-25,,,unassigned,referral
L01210,C01601,SE,payroll,2023-07-18,2023-07-18,2023-07-31,converted,referral
L01211,C01834,SE,accounting,2023-08-06,2023-08-07,2023-08-20,converted,paid
L01212,C01690,SE,bookkeeping,2023-08-05,2023-08-06,2023-08-12,converted,partner
L01213,C01916,SE,payroll,2023-08-05,2023-08-05,2023-08-10,converted,paid
L01214,C01691,SE,tax_advisory,2023-08-07,,,unassigned,organic
L01215,C01729,SE,audit,2023-08-02,2023-08-05,2023-08-09,converted,referral
L01216,C01853,SE,bookkeeping,2023-08-24,2023-08-25,2023-08-31,converted,paid
L01217,C01752,SE,audit,2023-08-08,2023-08-10,,lost,partner
L01218,C01682,SE,payroll,2023-08-23,2023-08-24,2023-09-09,converted,referral
L01219,C01722,SE,payroll,2023-08-11,2023-08-11,2023-08-30,converted,paid
L01220,C01629,SE,bookkeeping,2023-08-08,2023-08-08,,pending,paid
L01221,C01775,SE,payroll,2023-08-27,2023-08-28,2023-09-08,converted,referral
L01222,C01677,SE,payroll,2023-08-25,2023-08-30,,pending,paid
L01223,C01630,SE,audit,2023-08-23,2023-08-26,2023-09-03,converted,organic
L01224,C01593,SE,accounting,2023-08-15,,,unassigned,paid
L01225,C01759,SE,audit,2023-08-28,2023-08-29,,pending,partner
L01226,C01672,SE,bookkeeping,2023-08-26,2023-08-26,,lost,organic
L01227,C01690,SE,tax_advisory,2023-08-06,2023-08-12,,pending,partner
L01228,C01806,SE,payroll,2023-08-01,2023-08-01,,lost,organic
L01229,C01942,SE,bookkeeping,2023-08-19,2023-08-20,2023-09-14,converted,partner
L01230,C01874,SE,audit,2023-08-16,2023-08-17,,lost,paid
L01231,C01635,SE,audit,2023-08-12,2023-08-13,2023-08-19,converted,organic
L01232,C01782,SE,audit,2023-08-24,2023-08-27,2023-09-08,converted,partner
L01233,C01990,SE,payroll,2023-09-22,2023-09-23,2023-09-28,converted,referral
L01234,C01608,SE,accounting,2023-09-21,2023-09-21,,lost,partner
L01235,C01895,SE,tax_advisory,2023-09-05,,,unassigned,referral
L01236,C01792,SE,audit,2023-09-25,2023-09-25,2023-09-29,converted,referral
L01237,C01696,SE,tax_advisory,2023-09-21,,,unassigned,organic
L01238,C01840,SE,tax_advisory,2023-09-21,2023-09-21,2023-09-26,converted,organic
L01239,C01644,SE,accounting,2023-09-02,2023-09-08,,lost,partner
L01240,C01929,SE,accounting,2023-09-13,2023-09-17,2023-09-25,converted,partner
L01241,C01863,SE,audit,2023-09-19,2023-09-20,2023-10-06,converted,partner
L01242,C02023,SE,payroll,2023-09-03,2023-09-09,,lost,partner
L01243,C01656,SE,audit,2023-09-07,2023-09-07,,lost,paid
L01244,C01596,SE,tax_advisory,2023-09-27,2023-09-27,2023-10-19,converted,partner
L01245,C01727,SE,payroll,2023-09-26,2023-09-27,,pending,organic
L01246,C02003,SE,audit,2023-09-16,2023-09-17,2023-10-09,converted,partner
L01247,C01829,SE,audit,2023-09-15,,,unassigned,partner
L01248,C01653,SE,payroll,2023-09-10,2023-09-11,2023-10-03,converted,organic
L01249,C01924,SE,bookkeeping,2023-09-09,2023-09-09,2023-09-17,converted,partner
L01250,C01874,SE,accounting,2023-09-22,2023-09-23,2023-10-04,converted,organic
L01251,C01735,SE,audit,2023-09-13,2023-09-19,,pending,organic
L01252,C01674,SE,bookkeeping,2023-09-18,2023-09-21,,pending,partner
L01253,C01736,SE,audit,2023-09-21,2023-09-22,,pending,partner
L01254,C01999,SE,audit,2023-09-18,2023-09-19,,pending,partner
L01255,C01701,SE,payroll,2023-10-26,2023-10-27,,lost,paid
L01256,C01932,SE,audit,2023-10-15,2023-10-16,,lost,organic
L01257,C01772,SE,bookkeeping,2023-10-25,2023-10-31,,pending,partner
L01258,C01938,SE,payroll,2023-10-12,2023-10-12,2023-10-25,converted,organic
L01259,C01673,SE,audit,2023-10-27,,,unassigned,paid
L01260,C01814,SE,tax_advisory,2023-10-27,2023-10-28,2023-11-14,converted,organic
L01261,C01890,SE,accounting,2023-10-20,2023-10-21,,lost,paid
L01262,C01802,SE,payroll,2023-10-28,2023-10-28,2023-11-08,converted,referral
L01263,C01625,SE,audit,2023-10-06,,,unassigned,partner
L01264,C01982,SE,payroll,2023-10-07,2023-10-07,2023-10-31,converted,paid
L01265,C02018,SE,tax_advisory,2023-10-18,2023-10-18,2023-11-06,converted,partner
L01266,C01861,SE,bookkeeping,2023-10-01,2023-10-02,,pending,partner
L01267,C01768,SE,accounting,2023-10-01,,,unassigned,referral
L01268,C01646,SE,bookkeeping,2023-10-17,2023-10-19,2023-11-12,converted,referral
L01269,C01784,SE,audit,2023-10-05,2023-10-06,,lost,paid
L01270,C01660,SE,audit,2023-10-03,2023-10-04,,pending,paid
L01271,C02038,SE,bookkeeping,2023-10-10,2023-10-10,,pending,partner
L01272,C01942,SE,bookkeeping,2023-10-28,2023-10-29,2023-11-03,converted,referral
L01273,C01723,SE,bookkeeping,2023-10-11,2023-10-11,2023-10-16,converted,referral
L01274,C01748,SE,bookkeeping,2023-10-24,2023-10-25,2023-11-07,converted,partner
L01275,C01670,SE,tax_advisory,2023-10-26,2023-10-29,2023-11-21,converted,organic
L01276,C01873,SE,accounting,2023-10-20,2023-10-21,,pending,paid
L01277,C02013,SE,audit,2023-11-14,2023-11-15,2023-11-19,converted,paid
L01278,C01941,SE,audit,2023-11-23,2023-11-23,2023-12-08,converted,referral
L01279,C01587,SE,payroll,2023-11-10,2023-11-12,2023-12-06,converted,referral
L01280,C01698,SE,bookkeeping,2023-11-16,,,unassigned,partner
L01281,C01936,SE,payroll,2023-11-19,2023-11-19,2023-12-03,converted,partner
L01282,C01640,SE,tax_advisory,2023-11-19,2023-11-21,2023-11-28,converted,partner
L01283,C02059,SE,tax_advisory,2023-11-11,,,unassigned,organic
L01284,C01705,SE,tax_advisory,2023-11-04,2023-11-07,,pending,referral
L01285,C01874,SE,tax_advisory,2023-11-24,2023-11-25,,pending,referral
L01286,C02047,SE,audit,2023-11-02,2023-11-03,,pending,partner
L01287,C01727,SE,payroll,2023-11-10,2023-11-12,,pending,paid
L01288,C02061,SE,bookkeeping,2023-11-06,2023-11-12,2023-11-23,converted,referral
L01289,C01776,SE,bookkeeping,2023-11-06,2023-11-10,,lost,paid
L01290,C02041,SE,bookkeeping,2023-11-06,2023-11-12,2023-11-25,converted,partner
L01291,C01989,SE,bookkeeping,2023-11-01,2023-11-07,2023-11-19,converted,organic
L01292,C01947,SE,audit,2023-11-12,2023-11-12,,lost,organic
L01293,C01664,SE,tax_advisory,2023-11-15,,,unassigned,partner
L01294,C02085,SE,payroll,2023-11-26,2023-11-26,,lost,paid
L01295,C01834,SE,payroll,2023-11-26,2023-11-27,2023-12-12,converted,organic
L01296,C02058,SE,tax_advisory,2023-11-04,2023-11-08,,lost,partner
L01297,C01585,SE,bookkeeping,2023-11-10,2023-11-10,,pending,paid
L01298,C02081,SE,bookkeeping,2023-11-22,2023-11-23,2023-11-29,converted,organic
L01299,C02034,SE,audit,2023-12-19,2023-12-19,2024-01-10,converted,organic
L01300,C01634,SE,bookkeeping,2023-12-02,2023-12-03,2023-12-24,converted,organic
L01301,C01752,SE,bookkeeping,2023-12-24,2023-12-25,,lost,referral
L01302,C01904,SE,accounting,2023-12-17,2023-12-17,,pending,partner
L01303,C01602,SE,payroll,2023-12-16,2023-12-17,,pending,referral
L01304,C01929,SE,audit,2023-12-16,2023-12-17,2023-12-22,converted,paid
L01305,C01617,SE,accounting,2023-12-05,2023-12-05,2023-12-22,converted,referral
L01306,C02083,SE,audit,2023-12-18,2023-12-18,2023-12-30,converted,paid
L01307,C01606,SE,payroll,2023-12-08,,,unassigned,partner
L01308,C01683,SE,bookkeeping,2023-12-16,2023-12-16,2023-12-28,converted,paid
L01309,C01729,SE,audit,2023-12-25,2023-12-26,,lost,referral
L01310,C01683,SE,audit,2023-12-16,2023-12-17,2023-12-28,converted,partner
L01311,C01988,SE,audit,2023-12-08,2023-12-09,,pending,referral
L01312,C02034,SE,accounting,2023-12-18,2023-12-19,2023-12-28,converted,referral
L01313,C01695,SE,accounting,2023-12-10,2023-12-10,,lost,referral
L01314,C01961,SE,payroll,2023-12-26,,,unassigned,partner
L01315,C02043,SE,payroll,2023-12-05,2023-12-06,2023-12-12,converted,referral
L01316,C01912,SE,audit,2023-12-10,2023-12-10,,lost,paid
L01317,C01917,SE,accounting,2023-12-09,2023-12-09,2023-12-17,converted,organic
L01318,C01746,SE,payroll,2023-12-04,2023-12-04,,pending,paid
L01319,C01656,SE,bookkeeping,2023-12-23,2023-12-27,,lost,organic
L01320,C01995,SE,accounting,2023-12-02,2023-12-05,2023-12-09,converted,referral
L01321,C02083,SE,accounting,2024-01-26,2024-01-26,2024-02-06,converted,organic
L01322,C02066,SE,payroll,2024-01-24,2024-01-24,,lost,partner
L01323,C01862,SE,tax_advisory,2024-01-15,,,unassigned,referral
L01324,C01766,SE,bookkeeping,2024-01-23,2024-01-24,2024-02-04,converted,referral
L01325,C01708,SE,bookkeeping,2024-01-02,2024-01-03,2024-01-25,converted,partner
L01326,C02082,SE,tax_advisory,2024-01-13,2024-01-13,2024-01-16,converted,referral
L01327,C01709,SE,payroll,2024-01-05,2024-01-08,,lost,referral
