survey_id,customer_id,survey_date,nps_score,csat_score,country,comment
SV01813,C03465,2023-05-22,10,5,NL,"Uitstekende service, zeer tevreden"
SV01814,C03171,2023-05-10,7,4,NL,Gemiddeld tevreden over het geheel
SV01815,C03407,2023-05-03,8,4,NL,Gemiddeld tevreden over het geheel
SV01816,C03426,2023-05-12,10,5,NL,"Uitstekende service, zeer tevreden"
SV01817,C03482,2023-05-10,10,4,NL,"Uitstekende service, zeer tevreden"
SV01818,C03180,2023-05-05,4,1,NL,Teleurgesteld in de kwaliteit
SV01819,C03224,2023-06-24,10,5,NL,"Uitstekende service, zeer tevreden"
SV01820,C03265,2023-06-14,9,5,NL,"Uitstekende service, zeer tevreden"
SV01821,C03379,2023-06-03,3,2,NL,Teleurgesteld in de kwaliteit
SV01822,C03301,2023-06-01,9,5,NL,"Uitstekende service, zeer tevreden"
SV01823,C03457,2023-06-23,8,4,NL,Gemiddeld tevreden over het geheel
SV01824,C03311,2023-06-15,7,3,NL,Gemiddeld tevreden over het geheel
SV01825,C03483,2023-06-07,7,4,NL,Gemiddeld tevreden over het geheel
SV01826,C03343,2023-06-15,10,5,NL,"Uitstekende service, zeer tevreden"
SV01827,C03375,2023-06-28,10,5,NL,"Uitstekende service, zeer tevreden"
SV01828,C03450,2023-06-26,9,5,NL,"Uitstekende service, zeer tevreden"
SV01829,C03384,2023-06-07,10,4,NL,"Uitstekende service, zeer tevreden"
SV01830,C03286,2023-06-01,8,3,NL,Gemiddeld tevreden over het geheel
SV01831,C03492,2023-06-28,9,5,NL,"Uitstekende service, zeer tevreden"
SV01832,C03361,2023-06-23,8,4,NL,Gemiddeld tevreden over het geheel
SV01833,C03430,2023-06-24,9,4,NL,"Uitstekende service, zeer tevreden"
SV01834,C03439,2023-06-15,6,2,NL,Teleurgesteld in de kwaliteit
SV01835,C03213,2023-06-18,9,5,NL,"Uitstekende service, zeer tevreden"
SV01836,C03370,2023-06-10,7,3,NL,Gemiddeld tevreden over het geheel
SV01837,C03285,2023-07-01,10,5,NL,"Uitstekende service, zeer tevreden"
SV01838,C03268,2023-07-03,7,3,NL,Gemiddeld tevreden over het geheel
SV01839,C03339,2023-07-09,6,3,NL,Teleurgesteld in de kwaliteit
SV01840,C03186,2023-07-11,10,4,NL,"Uitstekende service, zeer tevreden"
SV01841,C03382,2023-07-16,7,4,NL,Gemiddeld tevreden over het geheel
SV01842,C03284,2023-07-13,10,4,NL,"Uitstekende service, zeer tevreden"
SV01843,C03370,2023-07-02,8,3,NL,Gemiddeld tevreden over het geheel
SV01844,C03389,2023-07-12,10,4,NL,"Uitstekende service, zeer tevreden"
SV01845,C03213,2023-07-23,9,5,NL,"Uitstekende service, zeer tevreden"
SV01846,C03232,2023-07-26,0,2,NL,Teleurgesteld in de kwaliteit
SV01847,C03399,2023-07-08,10,5,NL,"Uitstekende service, zeer tevreden"
SV01848,C03481,2023-07-16,10,5,NL,"Uitstekende service, zeer tevreden"
SV01849,C03536,2023-07-12,9,4,NL,"Uitstekende service, zeer tevreden"
SV01850,C03432,2023-07-05,10,5,NL,"Uitstekende service, zeer tevreden"
SV01851,C03465,2023-07-07,10,4,NL,"Uitstekende service, zeer tevreden"
SV01852,C03330,2023-07-14,8,4,NL,Gemiddeld tevreden over het geheel
SV01853,C03567,2023-07-25,8,3,NL,Gemiddeld tevreden over het geheel
SV01854,C03335,2023-07-05,9,5,NL,"Uitstekende service, zeer tevreden"
SV01855,C03555,2023-08-13,8,4,NL,Gemiddeld tevreden over het geheel
SV01856,C03497,2023-08-18,10,5,NL,"Uitstekende service, zeer tevreden"
SV01857,C03555,2023-08-28,0,3,NL,Teleurgesteld in de kwaliteit
SV01858,C03476,2023-08-16,8,3,NL,Gemiddeld tevreden over het geheel
SV01859,C03452,2023-08-03,10,4,NL,"Uitstekende service, zeer tevreden"
SV01860,C03462,2023-08-23,7,4,NL,Gemiddeld tevreden over het geheel
SV01861,C03495,2023-08-02,5,3,NL,Teleurgesteld in de kwaliteit
SV01862,C03580,2023-08-10,9,5,NL,"Uitstekende service, zeer tevreden"
SV01863,C03316,2023-08-10,10,5,NL,"Uitstekende service, zeer tevreden"
SV01864,C03392,2023-08-06,10,4,NL,"Uitstekende service, zeer tevreden"
SV01865,C03305,2023-08-05,2,2,NL,Teleurgesteld in de kwaliteit
SV01866,C03471,2023-08-11,7,4,NL,Gemiddeld tevreden over het geheel
SV01867,C03497,2023-08-14,9,4,NL,"Uitstekende service, zeer tevreden"
SV01868,C03604,2023-08-11,10,5,NL,"Uitstekende service, zeer tevreden"
SV01869,C03314,2023-08-21,7,4,NL,Gemiddeld tevreden over het geheel
SV01870,C03217,2023-08-02,10,5,NL,"Uitstekende service, zeer tevreden"
SV01871,C03297,2023-08-28,9,4,NL,"Uitstekende service, zeer tevreden"
SV01872,C03407,2023-08-13,9,4,NL,"Uitstekende service, zeer tevreden"
SV01873,C03258,2023-09-12,9,4,NL,"Uitstekende service, zeer tevreden"
SV01874,C03495,2023-09-19,5,3,NL,Teleurgesteld in de kwaliteit
SV01875,C03375,2023-09-07,7,4,NL,Gemiddeld tevreden over het geheel
SV01876,C03558,2023-09-15,8,4,NL,Gemiddeld tevreden over het geheel
SV01877,C03234,2023-09-22,8,3,NL,Gemiddeld tevreden over het geheel
SV01878,C03197,2023-09-25,10,5,NL,"Uitstekende service, zeer tevreden"
SV01879,C03386,2023-09-17,10,4,NL,"Uitstekende service, zeer tevreden"
SV01880,C03199,2023-09-14,8,4,NL,Gemiddeld tevreden over het geheel
SV01881,C03562,2023-09-13,7,3,NL,Gemiddeld tevreden over het geheel
SV01882,C03581,2023-09-18,10,4,NL,"Uitstekende service, zeer tevreden"
SV01883,C03180,2023-09-18,0,1,NL,Teleurgesteld in de kwaliteit
SV01884,C03250,2023-09-07,9,5,NL,"Uitstekende service, zeer tevreden"
SV01885,C03188,2023-09-10,10,5,NL,"Uitstekende service, zeer tevreden"
SV01886,C03377,2023-09-20,10,5,NL,"Uitstekende service, zeer tevreden"
SV01887,C03392,2023-09-12,10,5,NL,"Uitstekende service, zeer tevreden"
SV01888,C03375,2023-09-01,10,4,NL,"Uitstekende service, zeer tevreden"
SV01889,C03587,2023-09-10,10,4,NL,"Uitstekende service, zeer tevreden"
SV01890,C03216,2023-09-09,8,4,NL,Gemiddeld tevreden over het geheel
SV01891,C03298,2023-10-27,7,4,NL,Gemiddeld tevreden over het geheel
SV01892,C03188,2023-10-28,10,5,NL,"Uitstekende service, zeer tevreden"
SV01893,C03438,2023-10-10,10,5,NL,"Uitstekende service, zeer tevreden"
SV01894,C03466,2023-10-14,4,2,NL,Teleurgesteld in de kwaliteit
SV01895,C03457,2023-10-02,7,3,NL,Gemiddeld tevreden over het geheel
SV01896,C03222,2023-10-06,9,4,NL,"Uitstekende service, zeer tevreden"
SV01897,C03583,2023-10-26,10,4,NL,"Uitstekende service, zeer tevreden"
SV01898,C03623,2023-10-10,9,5,NL,"Uitstekende service, zeer tevreden"
SV01899,C03326,2023-10-04,8,4,NL,Gemiddeld tevreden over het geheel
SV01900,C03396,2023-10-17,10,4,NL,"Uitstekende service, zeer tevreden"
SV01901,C03508,2023-10-14,10,4,NL,"Uitstekende service, zeer tevreden"
SV01902,C03407,2023-10-26,7,4,NL,Gemiddeld tevreden over het geheel
SV01903,C03546,2023-10-27,5,3,NL,Teleurgesteld in de kwaliteit
SV01904,C03300,2023-10-28,9,4,NL,"Uitstekende service, zeer tevreden"
SV01905,C03605,2023-10-08,10,5,NL,"Uitstekende service, zeer tevreden"
SV01906,C03172,2023-10-20,10,4,NL,"Uitstekende service, zeer tevreden"
SV01907,C03281,2023-10-03,4,2,NL,Teleurgesteld in de kwaliteit
SV01908,C03375,2023-10-26,8,4,NL,Gemiddeld tevreden over het geheel
SV01909,C03364,2023-11-08,9,5,NL,"Uitstekende service, zeer tevreden"
SV01910,C03299,2023-11-27,1,1,NL,Teleurgesteld in de kwaliteit
SV01911,C03542,2023-11-21,10,5,NL,"Uitstekende service, zeer tevreden"
SV01912,C03559,2023-11-12,8,4,NL,Gemiddeld tevreden over het geheel
SV01913,C03294,2023-11-03,7,3,NL,Gemiddeld tevreden over het geheel
SV01914,C03393,2023-11-25,10,5,NL,"Uitstekende service, zeer tevreden"
SV01915,C03308,2023-11-22,9,5,NL,"Uitstekende service, zeer tevreden"
SV01916,C03611,2023-11-10,9,4,NL,"Uitstekende service, zeer tevreden"
SV01917,C03626,2023-11-20,9,4,NL,"Uitstekende service, zeer tevreden"
SV01918,C03269,2023-11-10,9,5,NL,"Uitstekende service, zeer tevreden"
SV01919,C03328,2023-11-11,10,4,NL,"Uitstekende service, zeer tevreden"
SV01920,C03593,2023-11-21,8,3,NL,Gemiddeld tevreden over het geheel
SV01921,C03583,2023-11-18,5,2,NL,Teleurgesteld in de kwaliteit
SV01922,C03539,2023-11-24,9,5,NL,"Uitstekende service, zeer tevreden"
SV01923,C03573,2023-11-17,7,3,NL,Gemiddeld tevreden over het geheel
SV01924,C03585,2023-11-17,10,5,NL,"Uitstekende service, zeer tevreden"
SV01925,C03554,2023-11-11,7,3,NL,Gemiddeld tevreden over het geheel
SV01926,C03410,2023-11-25,10,4,NL,"Uitstekende service, zeer tevreden"
SV01927,C03382,2023-12-03,7,3,NL,Gemiddeld tevreden over het geheel
SV01928,C03288,2023-12-20,9,5,NL,"Uitstekende service, zeer tevreden"
SV01929,C03288,2023-12-04,10,5,NL,"Uitstekende service, zeer tevreden"
SV01930,C03504,2023-12-21,10,4,NL,"Uitstekende service, zeer tevreden"
SV01931,C03290,2023-12-08,9,4,NL,"Uitstekende service, zeer tevreden"
SV01932,C03487,2023-12-11,8,4,NL,Gemiddeld tevreden over het geheel
SV01933,C03299,2023-12-08,10,5,NL,"Uitstekende service, zeer tevreden"
SV01934,C03416,2023-12-18,7,4,NL,Gemiddeld tevreden over het geheel
SV01935,C03330,2023-12-22,7,3,NL,Gemiddeld tevreden over het geheel
SV01936,C03522,2023-12-25,9,4,NL,"Uitstekende service, zeer tevreden"
SV01937,C03289,2023-12-02,8,4,NL,Gemiddeld tevreden over het geheel
SV01938,C03467,2023-12-01,10,4,NL,"Uitstekende service, zeer tevreden"
SV01939,C03280,2023-12-01,6,1,NL,Teleurgesteld in de kwaliteit
SV01940,C03349,2023-12-25,10,4,NL,"Uitstekende service, zeer tevreden"
SV01941,C03310,2023-12-24,9,5,NL,"Uitstekende service, zeer tevreden"
SV01942,C03358,2023-12-01,2,3,NL,Teleurgesteld in de kwaliteit
SV01943,C03562,2023-12-25,8,4,NL,Gemiddeld tevreden over het geheel
SV01944,C03686,2023-12-27,9,5,NL,"Uitstekende service, zeer tevreden"
SV01945,C03700,2024-01-25,8,4,NL,Gemiddeld tevreden over het geheel
SV01946,C03659,2024-01-06,9,5,NL,"Uitstekende service, zeer tevreden"
SV01947,C03377,2024-01-06,9,5,NL,"Uitstekende service, zeer tevreden"
SV01948,C03527,2024-01-01,9,5,NL,"Uitstekende service, zeer tevreden"
SV01949,C03175,2024-01-21,10,5,NL,"Uitstekende service, zeer tevreden"
SV01950,C03519,2024-01-27,10,5,NL,"Uitstekende service, zeer tevreden"
SV01951,C03480,2024-01-28,10,4,NL,"Uitstekende service, zeer tevreden"
SV01952,C03648,2024-01-22,5,2,NL,Teleurgesteld in de kwaliteit
SV01953,C03629,2024-01-01,9,4,NL,"Uitstekende service, zeer tevreden"
SV01954,C03643,2024-01-04,8,4,NL,Gemiddeld tevreden over het geheel
SV01955,C03200,2024-01-27,8,3,NL,Gemiddeld tevreden over het geheel
SV01956,C03655,2024-01-22,9,4,NL,"Uitstekende service, zeer tevreden"
SV01957,C03418,2024-01-11,9,4,NL,"Uitstekende service, zeer tevreden"
SV01958,C03230,2024-01-13,6,3,NL,Teleurgesteld in de kwaliteit
SV01959,C03171,2024-01-15,8,3,NL,Gemiddeld tevreden over het geheel
SV01960,C03413,2024-01-21,10,5,NL,"Uitstekende service, zeer tevreden"
SV01961,C03335,2024-01-16,8,3,NL,Gemiddeld tevreden over het geheel
SV01962,C03412,2024-01-02,1,2,NL,Teleurgesteld in de kwaliteit
SV01963,C03580,2024-02-16,9,4,NL,"Uitstekende service, zeer tevreden"
SV01964,C03617,2024-02-20,10,4,NL,"Uitstekende service, zeer tevreden"
SV01965,C03605,2024-02-03,8,4,NL,Gemiddeld tevreden over het geheel
SV01966,C03198,2024-02-09,10,4,NL,"Uitstekende service, zeer tevreden"
SV01967,C03390,2024-02-16,5,3,NL,Teleurgesteld in de kwaliteit
SV01968,C03519,2024-02-12,9,5,NL,"Uitstekende service, zeer tevreden"
SV01969,C03201,2024-02-14,8,3,NL,Gemiddeld tevreden over het geheel
SV01970,C03346,2024-02-18,7,3,NL,Gemiddeld tevreden over het geheel
SV01971,C03558,2024-02-01,7,3,NL,Gemiddeld tevreden over het geheel
SV01972,C03389,2024-02-03,5,3,NL,Teleurgesteld in de kwaliteit
SV01973,C03333,2024-02-06,9,5,NL,"Uitstekende service, zeer tevreden"
SV01974,C03667,2024-02-19,9,4,NL,"Uitstekende service, zeer tevreden"
SV01975,C03563,2024-02-10,9,5,NL,"Uitstekende service, zeer tevreden"
SV01976,C03207,2024-02-23,10,4,NL,"Uitstekende service, zeer tevreden"
SV01977,C03474,2024-02-18,10,4,NL,"Uitstekende service, zeer tevreden"
SV01978,C03585,2024-02-05,7,3,NL,Gemiddeld tevreden over het geheel
SV01979,C03308,2024-02-16,9,4,NL,"Uitstekende service, zeer tevreden"
SV01980,C03418,2024-02-28,10,5,NL,"Uitstekende service, zeer tevreden"
SV01981,C03219,2024-03-04,9,4,NL,"Uitstekende service, zeer tevreden"
SV01982,C03696,2024-03-15,9,4,NL,"Uitstekende service, zeer tevreden"
SV01983,C03697,2024-03-22,10,5,NL,"Uitstekende service, zeer tevreden"
SV01984,C03258,2024-03-24,7,3,NL,Gemiddeld tevreden over het geheel
SV01985,C03573,2024-03-15,9,5,NL,"Uitstekende service, zeer tevreden"
SV01986,C03514,2024-03-09,10,5,NL,"Uitstekende service, zeer tevreden"
SV01987,C03528,2024-03-18,10,5,NL,"Uitstekende service, zeer tevreden"
SV01988,C03406,2024-03-15,7,3,NL,Gemiddeld tevreden over het geheel
SV01989,C03459,2024-03-13,10,5,NL,"Uitstekende service, zeer tevreden"
SV01990,C03235,2024-03-25,3,3,NL,Teleurgesteld in de kwaliteit
SV01991,C03665,2024-03-27,7,3,NL,Gemiddeld tevreden over het geheel
SV01992,C03478,2024-03-17,8,4,NL,Gemiddeld tevreden over het geheel
SV01993,C03728,2024-03-06,1,1,NL,Teleurgesteld in de kwaliteit
SV01994,C03367,2024-03-01,10,5,NL,"Uitstekende service, zeer tevreden"
SV01995,C03201,2024-03-07,10,4,NL,"Uitstekende service, zeer tevreden"
SV01996,C03644,2024-03-09,9,4,NL,"Uitstekende service, zeer tevreden"
SV01997,C03196,2024-03-28,9,4,NL,"Uitstekende service, zeer tevreden"
SV01998,C03521,2024-03-05,8,4,NL,Gemiddeld tevreden over het geheel
SV01999,C03229,2024-04-16,9,4,NL,"Uitstekende service, zeer tevreden"
SV02000,C03264,2024-04-07,10,4,NL,"Uitstekende service, zeer tevreden"
SV02001,C03406,2024-04-16,9,5,NL,"Uitstekende service, zeer tevreden"
SV02002,C03730,2024-04-22,9,4,NL,"Uitstekende service, zeer tevreden"
SV02003,C03726,2024-04-25,9,5,NL,"Uitstekende service, zeer tevreden"
SV02004,C03237,2024-04-27,7,4,NL,Gemiddeld tevreden over het geheel
SV02005,C03695,2024-04-04,9,5,NL,"Uitstekende service, zeer tevreden"
SV02006,C03410,2024-04-01,2,2,NL,Teleurgesteld in de kwaliteit
SV02007,C03647,2024-04-02,10,5,NL,"Uitstekende service, zeer tevreden"
SV02008,C03275,2024-04-16,9,4,NL,"Uitstekende service, zeer tevreden"
SV02009,C03567,2024-04-05,8,3,NL,Gemiddeld tevreden over het geheel
SV02010,C03741,2024-04-17,9,4,NL,"Uitstekende service, zeer tevreden"
SV02011,C03592,2024-04-17,7,4,NL,Gemiddeld tevreden over het geheel
SV02012,C03281,2024-04-14,7,4,NL,Gemiddeld tevreden over het geheel
SV02013,C03602,2024-04-03,2,1,NL,Teleurgesteld in de kwaliteit
SV02014,C03287,2024-04-16,9,5,NL,"Uitstekende service, zeer tevreden"
SV02015,C03176,2024-04-03,0,2,NL,Teleurgesteld in de kwaliteit
SV02016,C03437,2024-04-13,8,4,NL,Gemiddeld tevreden over het geheel
SV02017,C03616,2024-05-06,2,2,NL,Teleurgesteld in de kwaliteit
SV02018,C03754,2024-05-13,4,3,NL,Teleurgesteld in de kwaliteit
SV02019,C03389,2024-05-21,10,5,NL,"Uitstekende service, zeer tevreden"
SV02020,C03568,2024-05-22,10,4,NL,"Uitstekende service, zeer tevreden"
SV02021,C03407,2024-05-21,8,3,NL,Gemiddeld tevreden over het geheel
SV02022,C03671,2024-05-24,7,3,NL,Gemiddeld tevreden over het geheel
SV02023,C03444,2024-05-24,9,4,NL,"Uitstekende service, zeer tevreden"
SV02024,C03802,2024-05-22,5,1,NL,Teleurgesteld in de kwaliteit
SV02025,C03255,2024-05-12,9,5,NL,"Uitstekende service, zeer tevreden"
SV02026,C03391,2024-05-12,9,5,NL,"Uitstekende service, zeer tevreden"
SV02027,C03477,2024-05-05,9,4,NL,"Uitstekende service, zeer tevreden"
SV02028,C03503,2024-05-16,8,3,NL,Gemiddeld tevreden over het geheel
SV02029,C03266,2024-05-23,10,4,NL,"Uitstekende service, zeer tevreden"
SV02030,C03404,2024-05-12,8,3,NL,Gemiddeld tevreden over het geheel
SV02031,C03571,2024-05-26,10,4,NL,"Uitstekende service, zeer tevreden"
SV02032,C03345,2024-05-05,7,4,NL,Gemiddeld tevreden over het geheel
SV02033,C03587,2024-05-18,9,5,NL,"Uitstekende service, zeer tevreden"
SV02034,C03193,2024-05-13,9,4,NL,"Uitstekende service, zeer tevreden"
SV02035,C03803,2024-06-23,10,5,NL,"Uitstekende service, zeer tevreden"
SV02036,C03656,2024-06-21,9,5,NL,"Uitstekende service, zeer tevreden"
SV02037,C03433,2024-06-05,2,3,NL,Teleurgesteld in de kwaliteit
SV02038,C03586,2024-06-04,10,5,NL,"Uitstekende service, zeer tevreden"
SV02039,C03467,2024-06-05,9,5,NL,"Uitstekende service, zeer tevreden"
SV02040,C03455,2024-06-08,7,4,NL,Gemiddeld tevreden over het geheel
SV02041,C03805,2024-06-16,10,4,NL,"Uitstekende service, zeer tevreden"
SV02042,C03573,2024-06-21,9,4,NL,"Uitstekende service, zeer tevreden"
SV02043,C03718,2024-06-17,7,4,NL,Gemiddeld tevreden over het geheel
SV02044,C03779,2024-06-16,7,3,NL,Gemiddeld tevreden over het geheel
SV02045,C03605,2024-06-28,10,4,NL,"Uitstekende service, zeer tevreden"
SV02046,C03735,2024-06-22,9,4,NL,"Uitstekende service, zeer tevreden"
SV02047,C03708,2024-06-10,10,5,NL,"Uitstekende service, zeer tevreden"
SV02048,C03303,2024-06-26,9,5,NL,"Uitstekende service, zeer tevreden"
SV02049,C03405,2024-06-15,8,3,NL,Gemiddeld tevreden over het geheel
SV02050,C03502,2024-06-04,6,1,NL,Teleurgesteld in de kwaliteit
SV02051,C03746,2024-06-17,9,4,NL,"Uitstekende service, zeer tevreden"
SV02052,C03405,2024-06-15,8,4,NL,Gemiddeld tevreden over het geheel
SV02053,C03601,2024-07-17,10,4,NL,"Uitstekende service, zeer tevreden"
SV02054,C03663,2024-07-19,7,3,NL,Gemiddeld tevreden over het geheel
SV02055,C03274,2024-07-12,7,4,NL,Gemiddeld tevreden over het geheel
SV02056,C03825,2024-07-08,8,3,NL,Gemiddeld tevreden over het geheel
SV02057,C03433,2024-07-18,2,2,NL,Teleurgesteld in de kwaliteit
SV02058,C03818,2024-07-21,10,4,NL,"Uitstekende service, zeer tevreden"
SV02059,C03812,2024-07-27,10,4,NL,"Uitstekende service, zeer tevreden"
SV02060,C03433,2024-07-01,10,5,NL,"Uitstekende service, zeer tevreden"
SV02061,C03654,2024-07-22,10,4,NL,"Uitstekende service, zeer tevreden"
SV02062,C03706,2024-07-14,10,5,NL,"Uitstekende service, zeer tevreden"
SV02063,C03392,2024-07-15,10,4,NL,"Uitstekende service, zeer tevreden"
SV02064,C03290,2024-07-18,5,1,NL,Teleurgesteld in de kwaliteit
SV02065,C03234,2024-07-06,10,5,NL,"Uitstekende service, zeer tevreden"
SV02066,C03375,2024-07-16,4,1,NL,Teleurgesteld in de kwaliteit
SV02067,C03823,2024-07-12,8,3,NL,Gemiddeld tevreden over het geheel
SV02068,C03541,2024-07-28,7,4,NL,Gemiddeld tevreden over het geheel
SV02069,C03586,2024-07-05,10,4,NL,"Uitstekende service, zeer tevreden"
SV02070,C03528,2024-07-28,9,4,NL,"Uitstekende service, zeer tevreden"
SV02071,C03753,2024-08-10,10,4,NL,"Uitstekende service, zeer tevreden"
SV02072,C03745,2024-08-21,9,4,NL,"Uitstekende service, zeer tevreden"
SV02073,C03707,2024-08-17,7,4,NL,Gemiddeld tevreden over het geheel
SV02074,C03268,2024-08-09,10,4,NL,"Uitstekende service, zeer tevreden"
SV02075,C03249,2024-08-05,10,5,NL,"Uitstekende service, zeer tevreden"
SV02076,C03277,2024-08-05,3,2,NL,Teleurgesteld in de kwaliteit
SV02077,C03374,2024-08-11,10,5,NL,"Uitstekende service, zeer tevreden"
SV02078,C03859,2024-08-27,7,3,NL,Gemiddeld tevreden over het geheel
SV02079,C03657,2024-08-15,8,4,NL,Gemiddeld tevreden over het geheel
SV02080,C03708,2024-08-19,10,4,NL,"Uitstekende service, zeer tevreden"
SV02081,C03728,2024-08-01,7,3,NL,Gemiddeld tevreden over het geheel
SV02082,C03743,2024-08-20,9,4,NL,"Uitstekende service, zeer tevreden"
SV02083,C03446,2024-08-21,9,5,NL,"Uitstekende service, zeer tevreden"
SV02084,C03788,2024-08-27,0,3,NL,Teleurgesteld in de kwaliteit
SV02085,C03735,2024-08-25,10,5,NL,"Uitstekende service, zeer tevreden"
SV02086,C03329,2024-08-24,8,3,NL,Gemiddeld tevreden over het geheel
SV02087,C03605,2024-08-23,9,5,NL,"Uitstekende service, zeer tevreden"
SV02088,C03592,2024-08-09,10,4,NL,"Uitstekende service, zeer tevreden"
SV02089,C03708,2024-09-12,9,4,NL,"Uitstekende service, zeer tevreden"
SV02090,C03188,2024-09-25,4,3,NL,Teleurgesteld in de kwaliteit
SV02091,C03170,2024-09-01,7,3,NL,Gemiddeld tevreden over het geheel
SV02092,C03728,2024-09-11,7,4,NL,Gemiddeld tevreden over het geheel
SV02093,C03825,2024-09-05,8,4,NL,Gemiddeld tevreden over het geheel
SV02094,C03829,2024-09-06,6,3,NL,Teleurgesteld in de kwaliteit
SV02095,C03354,2024-09-28,9,4,NL,"Uitstekende service, zeer tevreden"
SV02096,C03221,2024-09-01,10,4,NL,"Uitstekende service, zeer tevreden"
SV02097,C03757,2024-09-28,9,5,NL,"Uitstekende service, zeer tevreden"
SV02098,C03373,2024-09-24,9,4,NL,"Uitstekende service, zeer tevreden"
SV02099,C03833,2024-09-28,8,4,NL,Gemiddeld tevreden over het geheel
SV02100,C03550,2024-09-13,9,4,NL,"Uitstekende service, zeer tevreden"
SV02101,C03238,2024-09-09,9,5,NL,"Uitstekende service, zeer tevreden"
SV02102,C03177,2024-09-19,9,5,NL,"Uitstekende service, zeer tevreden"
SV02103,C03320,2024-09-27,9,5,NL,"Uitstekende service, zeer tevreden"
SV02104,C03329,2024-09-20,9,5,NL,"Uitstekende service, zeer tevreden"
SV02105,C03507,2024-09-22,8,3,NL,Gemiddeld tevreden over het geheel
SV02106,C03779,2024-09-18,7,4,NL,Gemiddeld tevreden over het geheel
SV02107,C03322,2024-10-28,10,5,NL,"Uitstekende service, zeer tevreden"
SV02108,C03577,2024-10-17,9,5,NL,"Uitstekende service, zeer tevreden"
SV02109,C03610,2024-10-21,9,4,NL,"Uitstekende service, zeer tevreden"
SV02110,C03489,2024-10-03,7,4,NL,Gemiddeld tevreden over het geheel
SV02111,C03381,2024-10-18,3,2,NL,Teleurgesteld in de kwaliteit
SV02112,C03261,2024-10-01,9,5,NL,"Uitstekende service, zeer tevreden"
SV02113,C03250,2024-10-09,7,4,NL,Gemiddeld tevreden over het geheel
SV02114,C03826,2024-10-14,10,5,NL,"Uitstekende service, zeer tevreden"
SV02115,C03359,2024-10-22,9,4,NL,"Uitstekende service, zeer tevreden"
SV02116,C03504,2024-10-15,7,4,NL,Gemiddeld tevreden over het geheel
SV02117,C03251,2024-10-28,10,4,NL,"Uitstekende service, zeer tevreden"
SV02118,C03818,2024-10-18,9,5,NL,"Uitstekende service, zeer tevreden"
SV02119,C03705,2024-10-06,10,5,NL,"Uitstekende service, zeer tevreden"
SV02120,C03770,2024-10-10,8,4,NL,Gemiddeld tevreden over het geheel
SV02121,C03745,2024-10-09,0,1,NL,Teleurgesteld in de kwaliteit
SV02122,C03364,2024-10-28,7,4,NL,Gemiddeld tevreden over het geheel
SV02123,C03736,2024-10-18,10,5,NL,"Uitstekende service, zeer tevreden"
SV02124,C03847,2024-10-27,0,2,NL,Teleurgesteld in de kwaliteit
SV02125,C03533,2024-11-22,9,5,NL,"Uitstekende service, zeer tevreden"
SV02126,C03817,2024-11-27,5,2,NL,Teleurgesteld in de kwaliteit
SV02127,C03598,2024-11-14,7,4,NL,Gemiddeld tevreden over het geheel
SV02128,C03274,2024-11-27,9,4,NL,"Uitstekende service, zeer tevreden"
SV02129,C03376,2024-11-11,9,4,NL,"Uitstekende service, zeer tevreden"
SV02130,C03440,2024-11-13,6,1,NL,Teleurgesteld in de kwaliteit
SV02131,C03794,2024-11-23,9,5,NL,"Uitstekende service, zeer tevreden"
SV02132,C03864,2024-11-21,10,5,NL,"Uitstekende service, zeer tevreden"
SV02133,C03535,2024-11-02,7,3,NL,Gemiddeld tevreden over het geheel
SV02134,C03842,2024-11-04,9,5,NL,"Uitstekende service, zeer tevreden"
SV02135,C03887,2024-11-15,7,4,NL,Gemiddeld tevreden over het geheel
SV02136,C03806,2024-11-09,8,3,NL,Gemiddeld tevreden over het geheel
SV02137,C03886,2024-11-12,6,2,NL,Teleurgesteld in de kwaliteit
SV02138,C03697,2024-11-16,9,5,NL,"Uitstekende service, zeer tevreden"
SV02139,C03642,2024-11-16,10,5,NL,"Uitstekende service, zeer tevreden"
SV02140,C03869,2024-11-13,7,3,NL,Gemiddeld tevreden over het geheel
SV02141,C03622,2024-11-18,9,5,NL,"Uitstekende service, zeer tevreden"
SV02142,C03851,2024-11-05,9,4,NL,"Uitstekende service, zeer tevreden"
SV02143,C03490,2024-12-06,7,3,NL,Gemiddeld tevreden over het geheel
SV02144,C03650,2024-12-25,10,5,NL,"Uitstekende service, zeer tevreden"
SV02145,C03727,2024-12-08,9,5,NL,"Uitstekende service, zeer tevreden"
SV02146,C03543,2024-12-25,7,4,NL,Gemiddeld tevreden over het geheel
SV02147,C03909,2024-12-12,3,2,NL,Teleurgesteld in de kwaliteit
SV02148,C03500,2024-12-12,10,4,NL,"Uitstekende service, zeer tevreden"
SV02149,C03556,2024-12-17,10,5,NL,"Uitstekende service, zeer tevreden"
SV02150,C03911,2024-12-18,10,4,NL,"Uitstekende service, zeer tevreden"
SV02151,C03685,2024-12-14,8,4,NL,Gemiddeld tevreden over het geheel
SV02152,C03483,2024-12-16,9,5,NL,"Uitstekende service, zeer tevreden"
SV02153,C03292,2024-12-28,4,2,NL,Teleurgesteld in de kwaliteit
SV02154,C03213,2024-12-08,7,3,NL,Gemiddeld tevreden over het geheel
SV02155,C03446,2024-12-06,10,5,NL,"Uitstekende service, zeer tevreden"
SV02156,C03415,2024-12-13,8,4,NL,Gemiddeld tevreden over het geheel
