partner_id,snapshot_date,response_latency_p50_hours,response_latency_p90_hours,accept_count,decline_count,no_response_count,cancellation_count,capacity_utilization_pct,partner_roi_pct_snapshot,net_monthly_value_snapshot,churn_risk_score
P002,2024-01-06,2.71,8.79,8,0,2,0,57.31,28.04,16208.54,10.0
P002,2024-01-07,2.81,9.62,10,3,1,0,51.64,24.6,17768.47,6.62
P002,2024-01-08,3.45,9.8,7,3,2,0,39.27,26.07,16139.52,10.44
P002,2024-01-09,2.89,10.74,7,0,2,0,61.87,26.85,16591.44,10.0
P002,2024-01-10,2.91,7.47,6,2,0,0,64.94,25.29,17449.49,1.07
P002,2024-01-11,4.4,9.58,8,3,0,0,44.48,24.39,17554.03,2.8
P002,2024-01-12,3.81,11.75,8,3,0,0,55.24,27.56,15780.41,0.0
P002,2024-01-13,2.7,11.22,10,1,0,0,56.1,25.08,16732.16,1.24
P002,2024-01-14,3.65,9.15,3,0,0,0,59.9,27.97,17500.09,0.0
P002,2024-01-15,4.06,7.98,6,0,0,0,66.37,24.92,15496.87,1.5
P002,2024-01-16,2.67,8.01,7,1,1,0,46.97,26.37,17885.22,5.21
P002,2024-01-17,3.39,6.44,8,2,0,0,52.48,25.61,17612.29,0.81
P002,2024-01-18,2.67,8.48,8,0,1,0,48.61,27.21,15928.18,5.0
P002,2024-01-19,3.48,7.87,6,1,0,0,43.94,28.96,18016.21,0.0
P002,2024-01-20,2.55,9.72,11,0,0,0,72.63,27.76,15913.89,0.0
P002,2024-01-21,3.2,8.74,12,0,2,0,54.44,26.27,16646.71,10.28
P002,2024-01-22,2.71,9.15,12,3,1,0,37.67,27.65,16832.77,5.0
P002,2024-01-23,3.06,8.78,10,0,0,0,64.64,25.78,16517.07,0.68
P002,2024-01-24,3.56,10.62,10,0,0,1,44.62,24.34,15648.88,9.83
P002,2024-01-25,4.19,12.66,5,3,0,0,61.05,24.47,17052.65,2.21
P002,2024-01-26,2.89,7.83,10,0,1,0,53.21,25.03,15309.41,6.27
P002,2024-01-27,3.58,10.46,6,1,0,0,65.45,29.62,16700.49,0.0
P002,2024-01-28,3.33,11.26,11,1,2,0,66.92,28.43,16408.11,10.0
P002,2024-01-29,2.25,6.89,4,3,1,0,56.85,29.6,17329.64,5.0
P002,2024-01-30,3.23,10.39,6,0,0,0,74.62,26.83,16631.02,0.0
P002,2024-01-31,3.67,8.3,8,3,1,0,38.42,27.25,17190.28,5.0
P002,2024-02-01,3.7,7.36,11,3,2,0,57.35,26.78,18194.76,10.0
P002,2024-02-02,3.49,9.49,7,0,1,0,66.63,22.65,17039.23,8.18
P002,2024-02-03,3.13,11.24,10,3,2,0,72.74,25.37,18336.66,11.01
P002,2024-02-04,2.97,10.02,7,1,2,0,66.39,28.76,16608.72,10.0
P002,2024-02-05,4.63,8.65,11,3,0,0,70.75,25.52,17815.81,2.46
P002,2024-02-06,3.23,9.76,8,0,2,0,55.39,26.45,16457.27,10.14
P002,2024-02-07,2.54,5.61,3,1,0,0,49.73,23.86,16849.68,2.21
P002,2024-02-08,3.86,7.13,5,2,1,0,59.46,26.16,16611.62,5.37
P002,2024-02-09,3.07,6.86,7,1,1,0,36.47,27.24,16769.63,5.0
P002,2024-02-10,3.83,7.24,11,0,2,0,47.72,28.68,15519.53,10.0
P002,2024-02-11,2.98,8.73,5,3,1,0,43.0,28.08,15842.53,5.0
P002,2024-02-12,2.74,9.01,5,3,2,0,60.06,26.95,16982.35,10.0
P002,2024-02-13,3.85,8.85,11,2,0,0,43.84,25.63,16698.99,0.8
P002,2024-02-14,2.68,6.16,7,2,0,0,37.84,28.25,16526.36,0.0
P002,2024-02-15,3.23,8.91,10,1,2,0,71.14,23.56,16317.09,12.45
P002,2024-02-16,3.17,12.95,5,3,0,0,52.0,22.56,17203.88,3.25
P002,2024-02-17,4.03,7.29,11,2,0,0,38.67,26.24,16976.94,0.39
P002,2024-02-18,2.67,9.86,5,2,1,0,60.42,25.64,16481.44,5.79
P002,2024-02-19,3.62,8.14,5,0,0,0,52.19,29.78,16298.72,0.0
P002,2024-02-20,4.12,8.33,8,3,0,0,72.36,28.29,16081.12,0.3
P002,2024-02-21,2.68,8.29,9,1,0,0,39.72,26.08,15306.78,0.44
P002,2024-02-22,2.95,7.92,6,1,1,0,57.3,27.78,16131.46,5.0
P002,2024-02-23,3.35,5.27,6,3,0,0,51.51,28.42,17603.9,0.0
P002,2024-02-24,2.78,9.22,5,3,1,0,67.46,26.68,17037.85,5.0
P002,2024-02-25,3.73,9.43,7,3,1,0,41.26,26.63,16520.37,5.0
P002,2024-02-26,3.2,8.98,6,2,2,0,72.88,23.86,15674.43,12.21
P002,2024-02-27,3.14,10.03,11,3,0,0,41.89,27.24,16465.06,0.0
P002,2024-02-28,4.1,8.93,12,1,0,0,41.05,22.93,16795.95,3.21
P002,2024-02-29,3.6,8.46,3,3,1,1,38.97,28.15,16662.98,13.0
P002,2024-03-01,4.01,8.98,8,3,0,0,57.59,28.06,16854.21,0.02
P002,2024-03-02,3.65,10.12,3,2,0,0,36.09,26.55,17587.35,0.06
P002,2024-03-03,3.69,8.23,11,0,2,0,56.59,29.85,16667.21,10.0
P002,2024-03-04,2.71,8.34,9,1,0,0,48.92,27.25,15994.85,0.0
P002,2024-03-05,4.01,8.07,12,0,2,0,67.56,23.07,17107.75,12.88
P002,2024-03-06,3.31,8.05,12,3,0,0,42.48,29.66,16282.2,0.0
P002,2024-03-07,3.59,6.91,7,1,2,0,50.35,25.74,16822.63,10.71
P002,2024-03-08,3.23,10.09,7,1,0,0,66.95,25.68,16685.43,0.76
P002,2024-03-09,3.49,8.97,3,3,1,0,37.75,25.35,16978.36,6.02
P002,2024-03-10,2.92,9.48,3,2,2,0,45.81,26.28,17999.78,10.28
P002,2024-03-11,2.8,9.57,5,0,0,0,42.07,27.5,15648.15,0.0
P002,2024-03-12,3.51,10.07,9,0,0,0,42.43,26.55,16760.86,0.06
P002,2024-03-13,3.68,6.42,9,2,1,0,38.07,25.05,16158.23,6.26
P002,2024-03-14,3.33,7.82,5,2,2,0,43.54,26.35,16216.67,10.22
P002,2024-03-15,3.14,8.31,7,1,0,0,42.42,29.24,17514.63,0.0
P002,2024-03-16,3.12,6.38,9,1,1,0,64.9,27.91,15907.58,5.0
P002,2024-03-17,2.85,10.2,9,0,2,0,41.4,26.41,17556.3,10.18
P002,2024-03-18,3.62,7.89,10,0,0,0,73.6,28.13,16027.73,0.0
P002,2024-03-19,3.68,9.6,12,0,1,0,74.36,24.29,17396.16,6.87
P002,2024-03-20,3.69,6.53,11,0,1,1,72.84,26.91,16520.21,13.0
P002,2024-03-21,3.3,7.25,9,3,2,0,49.46,25.45,18357.05,10.95
P002,2024-03-22,3.08,11.42,12,2,2,0,36.49,26.55,15937.02,10.06
P002,2024-03-23,2.51,8.91,5,2,2,0,56.93,25.21,16687.54,11.13
P002,2024-03-24,2.19,11.13,5,3,1,0,73.98,27.03,16223.79,5.0
P002,2024-03-25,4.21,7.92,10,1,0,0,74.03,25.02,15314.61,1.81
P002,2024-03-26,3.17,9.66,7,2,2,1,60.72,24.23,18178.24,19.92
P002,2024-03-27,4.16,9.16,10,0,2,0,37.86,27.0,16802.54,10.41
P002,2024-03-28,3.9,8.8,11,2,0,0,40.52,30.03,16045.08,0.0
P002,2024-03-29,3.75,7.72,12,3,0,0,66.9,26.76,15362.72,0.0
P002,2024-03-30,3.19,6.64,7,0,2,0,44.41,26.75,17243.77,10.0
P002,2024-03-31,3.11,11.04,6,0,1,0,37.53,24.25,16763.04,6.9
P002,2024-04-01,2.16,7.92,12,1,0,0,53.41,27.57,15979.58,0.0
P002,2024-04-02,3.97,6.15,11,1,0,0,40.23,25.74,17249.71,0.71
P002,2024-04-03,4.53,10.99,8,1,2,1,40.68,28.49,16695.07,19.34
P002,2024-04-04,3.11,8.69,6,0,1,0,45.24,28.84,16255.04,5.0
P002,2024-04-05,2.91,8.44,8,2,0,0,71.62,26.11,17767.61,0.42
P002,2024-04-06,3.13,8.38,8,3,1,0,60.09,30.55,17313.44,5.0
P002,2024-04-07,3.28,9.49,4,3,2,0,51.78,27.44,17154.76,10.0
P002,2024-04-08,3.44,7.52,5,2,0,0,65.55,28.97,14873.78,0.0
P002,2024-04-09,3.23,8.35,12,3,0,1,63.97,25.2,16583.02,9.14
P002,2024-04-10,2.91,9.6,11,3,1,0,67.51,26.32,16819.17,5.25
P002,2024-04-11,3.65,10.84,12,3,0,0,46.35,25.38,15966.7,1.0
P002,2024-04-12,3.79,8.25,3,0,0,0,44.48,28.46,18027.73,0.0
P002,2024-04-13,3.48,9.72,11,3,2,0,59.29,23.82,16536.82,12.24
P002,2024-04-14,2.82,9.18,3,1,1,0,47.58,27.43,16045.88,5.0
P002,2024-04-15,3.32,7.51,4,3,0,0,58.03,28.77,16312.41,0.0
P002,2024-04-16,2.96,8.92,5,3,2,0,51.18,27.4,17436.74,10.0
P002,2024-04-17,3.76,13.32,3,0,2,0,46.65,30.36,16425.4,10.0
P002,2024-04-18,2.53,12.15,6,3,0,0,37.09,26.32,16683.81,0.24
P002,2024-04-19,3.09,10.17,6,2,1,0,38.62,26.35,17647.82,5.22
P002,2024-04-20,2.39,7.54,10,1,0,0,44.44,26.2,16409.61,0.34
P002,2024-04-21,3.56,8.67,6,0,2,0,60.66,27.27,16107.74,10.0
P002,2024-04-22,3.02,9.9,5,1,2,1,48.73,29.82,17063.11,18.0
P002,2024-04-23,3.47,9.4,6,1,2,0,35.83,25.79,16979.59,10.67
P002,2024-04-24,2.52,9.91,7,1,0,0,43.09,27.22,17230.65,0.0
P002,2024-04-25,2.99,8.38,7,2,2,0,60.76,27.63,17472.55,10.0
P002,2024-04-26,3.85,9.18,7,0,1,0,37.85,27.54,16875.36,5.0
P002,2024-04-27,3.17,9.49,5,3,2,0,39.22,26.62,18500.93,10.01
P002,2024-04-28,3.62,8.58,11,2,2,0,59.92,27.73,16206.71,10.0
P002,2024-04-29,2.61,12.09,11,0,0,0,43.31,31.12,16316.18,0.0
P002,2024-04-30,2.89,7.66,11,0,1,0,61.25,25.65,16165.87,5.78
P002,2024-05-01,3.77,9.41,3,0,0,1,43.45,27.67,16893.26,8.0
P002,2024-05-02,3.17,10.77,7,1,1,0,36.99,27.14,17931.05,5.0
P002,2024-05-03,3.31,7.55,5,2,1,1,50.23,27.03,17172.23,13.0
P002,2024-05-04,3.26,7.72,5,0,2,0,56.18,23.58,18897.26,12.44
P002,2024-05-05,4.06,9.37,5,0,0,0,60.99,29.22,17082.77,0.16
P002,2024-05-06,3.36,8.68,3,2,2,0,53.79,26.83,16479.49,10.0
P002,2024-05-07,3.13,10.28,4,2,0,0,66.65,26.88,17581.22,0.0
P002,2024-05-08,3.83,7.95,10,3,1,0,70.81,25.98,17505.49,5.52
P002,2024-05-09,3.04,10.95,9,1,2,0,43.06,27.66,16342.96,10.0
P002,2024-05-10,3.4,10.15,10,1,2,0,72.9,25.97,16743.43,10.52
P002,2024-05-11,3.45,8.61,5,3,2,0,49.63,20.75,16732.7,14.7
P002,2024-05-12,2.85,8.14,10,2,2,0,55.61,30.68,17786.46,10.0
P002,2024-05-13,3.14,6.52,5,2,2,0,50.63,29.34,16413.69,10.0
P002,2024-05-14,3.44,7.94,11,0,1,0,70.1,28.3,17415.11,5.0
P002,2024-05-15,3.6,7.02,12,0,2,0,36.34,29.55,17001.67,10.0
P002,2024-05-16,3.43,11.58,9,3,0,0,65.39,22.91,17167.97,2.97
P002,2024-05-17,2.78,10.49,6,1,0,0,63.39,27.48,17444.81,0.0
P002,2024-05-18,3.3,10.36,11,3,1,0,50.92,24.32,17511.9,6.85
P002,2024-05-19,3.23,6.62,8,2,1,0,40.64,28.27,17454.34,5.0
P002,2024-05-20,2.75,7.57,5,2,1,0,36.79,31.05,16585.93,5.0
P002,2024-05-21,3.07,8.84,5,3,1,0,61.49,25.39,16584.85,5.99
P002,2024-05-22,3.15,8.78,12,1,0,0,59.88,26.9,17662.57,0.0
P002,2024-05-23,4.05,9.16,12,1,2,0,38.49,23.75,17561.28,12.43
P002,2024-05-24,3.23,7.42,8,1,1,0,72.74,28.17,16492.9,5.0
P002,2024-05-25,3.42,7.45,10,1,1,0,36.44,27.57,17148.64,5.0
P002,2024-05-26,3.3,6.68,6,3,2,0,42.17,24.64,16851.4,11.59
P002,2024-05-27,3.14,9.02,5,2,0,0,73.51,27.75,15260.64,0.0
P002,2024-05-28,2.79,11.45,5,2,0,0,39.12,25.66,17559.44,0.77
P002,2024-05-29,3.25,9.79,8,0,0,0,39.41,24.11,16056.4,2.02
P002,2024-05-30,3.53,9.19,12,1,2,0,54.45,26.5,16977.8,10.1
P002,2024-05-31,3.34,8.19,10,3,2,0,62.74,26.83,16677.75,10.0
P002,2024-06-01,4.03,7.84,9,1,2,0,40.69,27.24,15827.16,10.08
P002,2024-06-02,3.17,7.94,3,2,0,0,48.91,28.36,14921.15,0.0
P002,2024-06-03,3.59,10.99,4,3,1,0,66.87,26.26,17193.08,5.29
P002,2024-06-04,3.35,7.57,9,2,0,0,66.78,28.36,17577.78,0.0
P002,2024-06-05,2.92,7.74,10,1,2,0,42.83,28.41,18069.11,10.0
P002,2024-06-06,3.91,9.59,11,0,1,0,69.38,27.46,16563.74,5.0
P002,2024-06-07,3.07,9.35,5,3,0,0,73.02,27.06,17369.61,0.0
P002,2024-06-08,3.36,7.9,11,0,1,0,67.47,26.01,17079.56,5.49
P002,2024-06-09,2.37,10.36,6,1,0,0,39.65,24.84,17352.82,1.43
P002,2024-06-10,3.49,9.02,7,3,0,0,74.26,28.15,16743.35,0.0
P002,2024-06-11,3.2,9.07,5,1,2,0,51.97,22.09,15258.8,13.63
P002,2024-06-12,3.78,9.03,9,0,0,0,50.05,20.7,16987.04,4.74
P002,2024-06-13,3.11,10.01,6,1,1,0,43.47,26.36,15926.53,5.21
P002,2024-06-14,3.09,6.9,5,3,1,0,51.19,23.64,14846.97,7.39
P002,2024-06-15,2.55,8.63,6,0,1,0,46.51,27.13,16403.49,5.0
P002,2024-06-16,2.88,5.27,9,3,0,1,61.53,28.61,16541.25,8.0
P002,2024-06-17,3.43,8.96,12,1,2,0,59.86,29.88,15789.44,10.0
P002,2024-06-18,2.81,11.96,9,2,2,0,38.52,27.19,16427.27,10.0
P002,2024-06-19,3.79,7.99,9,2,2,0,36.44,29.89,16507.12,10.0
P002,2024-06-20,3.28,9.23,6,0,1,0,56.94,28.65,16693.68,5.0
P002,2024-06-21,3.79,8.26,10,3,2,0,58.97,26.8,16505.25,10.0
P002,2024-06-22,2.62,11.13,4,3,0,0,70.65,24.49,17260.8,1.71
P002,2024-06-23,3.22,7.12,9,1,2,0,54.65,25.15,15841.68,11.18
P002,2024-06-24,3.13,7.2,7,3,0,0,72.56,27.15,15923.82,0.0
P002,2024-06-25,3.81,8.07,6,0,2,0,52.16,26.25,17341.12,10.3
P002,2024-06-26,3.33,9.91,7,1,0,0,53.81,24.98,14909.67,1.32
P002,2024-06-27,3.03,10.56,9,1,1,0,42.95,26.06,16821.57,5.45
P002,2024-06-28,2.23,4.53,12,2,1,0,47.1,26.06,15960.01,5.45
P002,2024-06-29,3.29,9.44,12,1,0,0,69.68,27.3,15986.97,0.0
P002,2024-06-30,3.32,5.28,3,2,2,0,64.65,30.61,17173.71,10.0
P002,2024-07-01,2.99,7.56,5,3,2,0,64.6,26.12,17319.56,10.4
P002,2024-07-02,3.48,8.83,12,2,0,0,58.59,25.0,17407.07,1.3
P002,2024-07-03,3.27,8.51,11,2,2,0,36.51,26.25,16686.62,10.3
P002,2024-07-04,3.82,11.02,7,1,2,0,39.84,26.08,17942.99,10.44
P002,2024-07-05,3.21,9.49,11,2,1,0,66.36,27.12,16675.37,5.0
P002,2024-07-06,3.99,8.45,7,0,2,0,72.14,27.49,17001.4,10.0
P002,2024-07-07,3.2,8.33,12,3,2,0,36.23,26.07,17359.08,10.45
P002,2024-07-08,3.15,8.62,5,1,1,0,73.09,23.79,16635.98,7.27
P002,2024-07-09,3.3,9.37,5,2,1,0,61.0,27.0,17198.77,5.0
P002,2024-07-10,3.43,7.49,4,3,2,0,64.53,30.77,18252.58,10.0
P002,2024-07-11,3.39,9.95,3,1,2,0,65.8,22.73,16101.63,13.11
P002,2024-07-12,2.48,10.54,12,1,2,0,60.82,28.68,16809.55,10.0
P002,2024-07-13,3.43,7.61,6,3,2,0,60.78,24.37,16664.25,11.8
P002,2024-07-14,3.18,7.76,3,2,0,0,73.63,25.89,16516.98,0.59
P002,2024-07-15,3.41,8.62,9,1,1,0,61.37,27.91,16351.72,5.0
P002,2024-07-16,3.61,9.13,3,1,2,0,44.09,24.33,17588.85,11.84
P002,2024-07-17,3.18,9.91,8,2,0,0,55.13,28.0,18096.11,0.0
P002,2024-07-18,3.06,9.28,9,1,1,0,54.11,25.49,16354.91,5.91
P002,2024-07-19,2.57,7.97,3,1,0,0,67.79,28.29,17210.63,0.0
P002,2024-07-20,3.3,8.0,11,2,0,0,59.39,26.46,16786.97,0.14
P002,2024-07-21,3.3,6.75,5,2,2,1,45.84,24.16,16208.98,19.98
P002,2024-07-22,3.26,11.12,3,3,2,0,39.57,25.61,16487.77,10.81
P002,2024-07-23,3.21,8.97,11,0,0,0,68.82,24.18,16892.89,1.96
P002,2024-07-24,3.75,10.09,5,2,1,0,60.31,24.71,16648.8,6.54
P002,2024-07-25,3.51,8.75,12,1,1,0,56.31,29.05,16615.82,5.0
P002,2024-07-26,3.39,7.39,8,0,2,0,55.49,24.45,17496.1,11.74
P002,2024-07-27,2.14,6.03,4,3,0,0,71.74,29.63,17437.71,0.0
P002,2024-07-28,3.6,8.59,12,3,1,0,68.5,26.58,16122.27,5.03
P002,2024-07-29,2.94,10.07,6,3,1,0,66.56,25.76,17720.36,5.69
P002,2024-07-30,4.37,11.87,3,1,0,0,49.86,28.52,16922.15,0.94
P002,2024-07-31,3.01,7.72,6,0,0,0,36.58,25.71,17698.89,0.73
P002,2024-08-01,3.36,7.18,4,0,1,1,70.37,24.46,16960.88,14.73
P002,2024-08-02,2.87,8.91,7,1,2,0,70.09,25.83,16095.71,10.64
P002,2024-08-03,3.34,8.99,8,0,0,0,43.57,31.82,17694.42,0.0
P002,2024-08-04,3.19,7.44,12,3,1,0,73.35,28.82,15294.72,5.0
P002,2024-08-05,2.84,8.72,3,3,0,0,71.16,27.93,16221.43,0.0
P002,2024-08-06,3.85,11.46,11,2,0,0,52.79,26.77,15247.63,0.0
P002,2024-08-07,4.07,9.02,3,3,2,0,42.85,26.15,17180.94,10.56
P002,2024-08-08,2.43,7.08,9,1,0,0,71.58,27.84,17123.31,0.0
P002,2024-08-09,2.43,8.7,9,3,0,0,38.53,28.15,15954.79,0.0
P002,2024-08-10,2.75,7.42,8,1,1,0,41.62,26.54,16587.95,5.07
P002,2024-08-11,2.56,7.94,9,1,0,0,59.5,26.44,17687.92,0.15
P002,2024-08-12,3.47,8.6,12,0,1,0,54.92,25.25,16765.57,6.1
P002,2024-08-13,3.03,8.41,6,0,2,0,68.27,23.4,17502.93,12.58
P002,2024-08-14,4.0,7.84,6,3,1,1,44.55,22.58,17736.83,16.25
P002,2024-08-15,3.81,9.97,5,3,0,0,41.59,25.68,17480.25,0.75
P002,2024-08-16,3.11,10.69,5,3,0,0,50.71,25.17,16707.06,1.16
P002,2024-08-17,3.79,9.95,3,2,0,0,70.99,23.99,17259.11,2.11
P002,2024-08-18,3.25,8.65,4,0,1,0,41.11,28.08,17466.67,5.0
P002,2024-08-19,4.0,8.43,6,3,1,0,44.32,27.06,15856.5,5.0
P002,2024-08-20,2.85,9.54,5,1,1,0,37.24,29.22,17096.08,5.0
P002,2024-08-21,4.12,10.32,3,3,0,0,52.54,23.09,17409.81,3.13
P002,2024-08-22,2.69,8.65,10,2,0,0,53.34,26.57,17915.5,0.05
P002,2024-08-23,4.07,7.36,7,0,0,0,62.55,24.55,17468.86,1.82
P002,2024-08-24,4.03,10.2,8,2,0,0,44.19,25.14,16946.3,1.27
P002,2024-08-25,2.29,7.69,12,2,2,0,59.99,28.68,17702.8,10.0
P002,2024-08-26,3.42,9.0,4,1,2,0,44.52,25.22,16411.92,11.13
P002,2024-08-27,3.15,9.59,5,1,1,0,67.35,26.33,16791.06,5.24
P002,2024-08-28,2.9,8.43,6,3,1,0,69.05,28.12,16987.42,5.0
P002,2024-08-29,3.87,6.36,11,2,2,0,57.89,26.69,18017.35,10.0
P002,2024-08-30,2.84,5.97,3,1,2,0,53.92,29.1,16051.51,10.0
P002,2024-08-31,4.44,6.62,8,0,2,0,62.8,26.24,17326.23,11.42
P002,2024-09-01,3.56,6.0,10,1,1,1,72.9,25.36,17011.96,14.02
P002,2024-09-02,3.68,9.02,8,2,2,0,44.35,30.74,16284.41,10.0
P002,2024-09-03,3.33,7.45,4,1,0,0,74.17,23.29,18759.77,2.67
P002,2024-09-04,3.13,8.39,9,2,1,0,64.77,27.17,17457.01,5.0
P002,2024-09-05,3.61,8.23,7,3,0,1,70.47,25.05,16368.95,9.26
P002,2024-09-06,2.63,4.74,11,1,1,0,66.28,25.58,16758.66,5.84
P002,2024-09-07,3.34,8.31,6,2,0,0,50.22,27.79,16400.13,0.0
P002,2024-09-08,2.58,10.08,3,2,2,0,69.85,21.89,16443.69,13.79
P002,2024-09-09,2.72,9.86,11,3,2,0,61.56,25.91,17252.94,10.57
P002,2024-09-10,4.85,8.29,11,3,2,0,73.7,26.09,17467.2,12.56
P002,2024-09-11,2.9,7.76,6,1,1,0,65.97,27.12,16510.74,5.0
P002,2024-09-12,3.18,9.83,6,2,1,0,37.28,24.98,16549.69,6.32
P002,2024-09-13,4.08,10.36,5,3,2,0,51.96,23.05,16684.99,13.07
P002,2024-09-14,3.61,9.72,4,3,2,0,69.31,25.52,15539.12,10.89
P002,2024-09-15,3.09,6.75,7,3,0,0,62.66,28.76,17179.8,0.0
P002,2024-09-16,3.41,10.48,6,0,1,0,38.72,29.96,17692.83,5.0
P002,2024-09-17,3.53,10.36,8,3,2,0,57.51,27.46,15899.56,10.0
P002,2024-09-18,3.58,7.71,12,3,1,0,38.89,25.55,16365.27,5.86
P002,2024-09-19,2.76,11.11,6,3,1,0,36.56,25.89,17815.99,5.59
P002,2024-09-20,2.18,8.31,12,3,1,0,49.72,26.44,17223.75,5.15
P002,2024-09-21,2.95,10.06,6,0,2,0,74.97,24.77,16054.16,11.49
P002,2024-09-22,3.8,9.42,7,2,2,0,74.74,23.73,16088.05,12.32
P002,2024-09-23,4.29,8.3,11,0,2,0,48.55,26.7,17779.65,10.72
P002,2024-09-24,3.94,9.35,11,0,0,0,68.95,27.65,17135.02,0.0
P002,2024-09-25,4.23,8.68,6,1,0,0,57.64,26.69,17347.81,0.58
P002,2024-09-26,3.5,9.01,12,2,2,0,51.37,27.0,16793.12,10.0
P002,2024-09-27,3.0,8.94,6,3,0,0,60.76,26.48,16150.76,0.12
P002,2024-09-28,2.37,8.2,7,0,1,0,36.33,26.74,15335.67,5.0
P002,2024-09-29,3.5,6.42,11,3,0,0,54.05,23.44,16116.65,2.55
P002,2024-09-30,3.0,8.63,4,1,1,0,74.11,29.06,16356.08,5.0
P002,2024-10-01,3.33,9.92,7,1,2,0,72.77,26.94,16863.07,10.0
P002,2024-10-02,3.55,12.96,10,3,1,0,63.72,28.42,16759.88,5.0
P002,2024-10-03,2.79,10.61,5,2,2,0,48.13,28.8,16206.79,10.0
P002,2024-10-04,2.97,7.68,12,0,0,0,39.1,25.36,16704.68,1.01
P002,2024-10-05,3.66,10.43,4,1,1,0,51.67,28.82,16261.63,5.0
P002,2024-10-06,3.17,6.06,9,1,2,1,37.67,28.57,16450.54,18.0
P002,2024-10-07,3.08,10.32,7,1,1,0,47.44,29.06,16371.87,5.0
P002,2024-10-08,3.63,8.46,12,2,2,0,46.31,26.11,16453.77,10.42
P002,2024-10-09,3.5,8.5,3,1,0,0,71.11,29.49,16636.22,0.0
P002,2024-10-10,3.22,8.67,9,1,0,0,72.85,26.05,18126.9,0.46
P002,2024-10-11,2.74,9.09,7,3,1,0,60.69,27.94,16183.71,5.0
P002,2024-10-12,2.84,9.19,5,2,0,0,61.04,22.65,15851.53,3.18
P002,2024-10-13,4.08,10.16,3,0,1,0,43.46,25.35,16443.86,6.23
P002,2024-10-14,3.51,8.56,6,1,0,0,40.59,27.75,15554.15,0.0
P002,2024-10-15,3.56,8.33,12,1,2,0,50.34,22.86,16373.93,13.01
P002,2024-10-16,2.8,12.57,4,0,1,0,60.59,24.9,16341.91,6.38
P002,2024-10-17,2.56,6.59,6,0,1,0,46.7,24.18,17191.91,6.96
P002,2024-10-18,2.89,8.8,5,3,1,0,60.01,24.05,16372.3,7.06
P002,2024-10-19,3.85,7.79,6,0,0,0,68.74,25.22,17937.67,1.12
P002,2024-10-20,2.86,9.15,11,1,2,0,53.14,26.32,17037.73,10.24
P002,2024-10-21,3.02,7.71,5,2,2,0,67.65,24.29,16226.87,11.87
P002,2024-10-22,3.48,7.36,11,1,1,0,54.03,28.07,16791.58,5.0
P002,2024-10-23,3.77,9.02,4,1,2,0,49.59,25.86,16405.29,10.62
P002,2024-10-24,2.53,6.58,8,3,0,0,38.32,26.7,16538.71,0.0
P002,2024-10-25,2.59,9.77,7,0,0,0,47.33,27.34,16626.99,0.0
P002,2024-10-26,3.04,11.41,6,2,0,0,57.16,25.18,16760.95,1.16
P002,2024-10-27,3.42,7.31,12,0,0,0,40.03,25.25,16589.04,1.1
P002,2024-10-28,3.52,9.09,12,3,2,0,45.69,25.52,16600.06,10.89
P002,2024-10-29,3.23,8.53,5,2,1,1,53.78,25.46,17211.58,13.93
P002,2024-10-30,3.05,9.01,9,3,2,0,49.34,25.05,16462.96,11.27
P002,2024-10-31,3.13,8.74,4,0,1,0,59.44,27.48,15239.57,5.0
P002,2024-11-01,3.81,10.77,12,3,1,1,41.32,27.56,16524.02,13.0
P002,2024-11-02,3.35,9.54,12,3,2,0,49.54,25.28,17679.17,11.08
P002,2024-11-03,3.13,10.74,6,3,2,0,43.14,22.06,15436.53,13.65
P002,2024-11-04,3.14,9.57,4,3,0,0,70.11,25.49,16785.62,0.91
P002,2024-11-05,3.57,11.37,7,2,2,1,68.33,25.67,16777.5,18.76
P002,2024-11-06,3.64,8.3,8,3,0,0,52.89,27.1,16657.13,0.0
P002,2024-11-07,3.31,7.88,8,1,1,0,40.27,28.15,15477.54,5.0
P002,2024-11-08,3.76,8.54,11,1,2,0,70.39,28.58,17158.67,10.0
P002,2024-11-09,3.24,10.04,6,0,0,0,65.88,26.62,16830.35,0.01
P002,2024-11-10,2.61,7.1,12,2,2,0,39.89,27.18,16434.53,10.0
P002,2024-11-11,2.83,7.84,8,3,0,0,52.86,27.63,17589.92,0.0
P002,2024-11-12,3.55,7.86,11,0,0,0,63.81,26.96,16975.94,0.0
P002,2024-11-13,3.38,9.59,9,0,2,0,63.91,26.56,16325.71,10.06
P002,2024-11-14,4.03,7.81,8,0,2,1,56.22,30.93,17522.35,18.08
P002,2024-11-15,3.06,7.84,11,1,0,0,51.54,28.79,16904.67,0.0
P002,2024-11-16,3.23,6.91,8,3,1,1,71.61,23.79,18494.1,15.27
P002,2024-11-17,2.91,9.76,7,1,1,0,45.95,25.99,16953.69,5.51
P002,2024-11-18,2.73,7.29,9,0,0,0,59.04,25.6,17430.46,0.82
P002,2024-11-19,3.36,9.93,6,2,2,0,43.24,26.59,15866.71,10.03
P002,2024-11-20,3.64,10.2,11,3,2,0,56.38,23.72,16237.27,12.33
P002,2024-11-21,3.22,7.8,10,0,2,0,73.83,27.52,16529.16,10.0
P002,2024-11-22,2.7,8.08,9,1,0,0,54.87,27.76,16927.26,0.0
P002,2024-11-23,2.53,9.73,8,0,0,0,41.5,25.29,17255.0,1.07
