subscription_id,customer_id,plan_type,start_date,end_date,churn_date,churn_reason,mrr,country
S01722,C01722,basic,2022-07-02,,,,569,SE
S01723,C01723,basic,2022-07-27,,,,564,SE
S01724,C01724,basic,2022-07-18,,,,693,SE
S01725,C01725,premium,2022-07-22,2022-11-07,2022-11-07,not_using,2532,SE
S01726,C01726,premium,2022-07-15,,,,1930,SE
S01727,C01727,basic,2022-07-10,,,,648,SE
S01728,C01728,premium,2022-07-24,,,,1294,SE
S01729,C01729,basic,2022-07-13,,,,556,SE
S01730,C01730,premium,2022-07-15,,,,1795,SE
S01731,C01731,premium,2022-07-05,,,,1444,SE
S01732,C01732,premium,2022-07-28,,,,1744,SE
S01733,C01733,premium,2022-07-12,,,,1289,SE
S01734,C01734,enterprise,2022-07-27,,,,7176,SE
S01735,C01735,enterprise,2022-07-06,,,,7337,SE
S01736,C01736,basic,2022-07-13,,,,798,SE
S01737,C01737,premium,2022-07-19,,,,1842,SE
S01738,C01738,premium,2022-07-11,,,,2086,SE
S01739,C01739,basic,2022-08-23,,,,737,SE
S01740,C01740,basic,2022-08-04,,,,531,SE
S01741,C01741,premium,2022-08-23,,,,1232,SE
S01742,C01742,basic,2022-08-04,,,,645,SE
S01743,C01743,premium,2022-08-19,,,,1903,SE
S01744,C01744,enterprise,2022-08-01,,,,6616,SE
S01745,C01745,basic,2022-08-03,,,,796,SE
S01746,C01746,basic,2022-08-21,,,,492,SE
S01747,C01747,basic,2022-08-19,,,,579,SE
S01748,C01748,basic,2022-08-16,,,,782,SE
S01749,C01749,basic,2022-08-14,,,,786,SE
S01750,C01750,premium,2022-08-02,,,,2278,SE
S01751,C01751,basic,2022-08-13,2022-11-26,2022-11-26,competitor,648,SE
S01752,C01752,premium,2022-08-26,,,,1869,SE
S01753,C01753,basic,2022-08-24,,,,594,SE
S01754,C01754,basic,2022-08-28,,,,515,SE
S01755,C01755,basic,2022-08-03,,,,742,SE
S01756,C01756,premium,2022-08-01,,,,1698,SE
S01757,C01757,premium,2022-08-05,2023-01-28,2023-01-28,price_too_high,1943,SE
S01758,C01758,premium,2022-08-02,,,,2527,SE
S01759,C01759,premium,2022-08-23,2023-03-14,2023-03-14,price_too_high,2621,SE
S01760,C01760,basic,2022-08-13,2023-03-01,2023-03-01,price_too_high,693,SE
S01761,C01761,premium,2022-09-06,,,,1607,SE
S01762,C01762,premium,2022-09-07,,,,2506,SE
S01763,C01763,basic,2022-09-25,,,,702,SE
S01764,C01764,basic,2022-09-25,,,,678,SE
S01765,C01765,enterprise,2022-09-19,,,,4339,SE
S01766,C01766,premium,2022-09-12,,,,2023,SE
S01767,C01767,basic,2022-09-24,,,,471,SE
S01768,C01768,premium,2022-09-15,,,,1825,SE
S01769,C01769,premium,2022-09-05,,,,1050,SE
S01770,C01770,premium,2022-09-28,,,,1028,SE
S01771,C01771,premium,2022-09-19,,,,1033,SE
S01772,C01772,basic,2022-09-07,,,,605,SE
S01773,C01773,basic,2022-09-08,,,,705,SE
S01774,C01774,premium,2022-09-12,2022-11-07,2022-11-07,price_too_high,1662,SE
S01775,C01775,enterprise,2022-09-17,,,,7210,SE
S01776,C01776,basic,2022-09-21,2023-01-06,2023-01-06,not_using,763,SE
S01777,C01777,enterprise,2022-09-12,,,,6827,SE
S01778,C01778,basic,2022-09-01,,,,557,SE
S01779,C01779,enterprise,2022-09-21,,,,6098,SE
S01780,C01780,basic,2022-09-23,2023-04-12,2023-04-12,not_using,614,SE
S01781,C01781,premium,2022-09-20,,,,2000,SE
S01782,C01782,premium,2022-09-17,,,,1303,SE
S01783,C01783,basic,2022-10-26,2023-06-13,2023-06-13,not_using,610,SE
S01784,C01784,enterprise,2022-10-07,,,,4786,SE
S01785,C01785,basic,2022-10-26,,,,642,SE
S01786,C01786,basic,2022-10-07,,,,783,SE
S01787,C01787,premium,2022-10-12,,,,1302,SE
S01788,C01788,basic,2022-10-20,,,,590,SE
S01789,C01789,basic,2022-10-10,,,,458,SE
S01790,C01790,premium,2022-10-12,,,,1768,SE
S01791,C01791,basic,2022-10-13,,,,467,SE
S01792,C01792,premium,2022-10-25,,,,1114,SE
S01793,C01793,premium,2022-10-03,,,,1209,SE
S01794,C01794,basic,2022-10-25,2023-04-02,2023-04-02,price_too_high,491,SE
S01795,C01795,premium,2022-10-17,,,,2422,SE
S01796,C01796,premium,2022-10-06,,,,1534,SE
S01797,C01797,premium,2022-10-02,,,,1980,SE
S01798,C01798,basic,2022-10-28,,,,648,SE
S01799,C01799,premium,2022-10-17,,,,2371,SE
S01800,C01800,basic,2022-10-03,,,,556,SE
S01801,C01801,premium,2022-10-23,,,,2042,SE
S01802,C01802,basic,2022-10-07,2023-03-18,2023-03-18,competitor,771,SE
S01803,C01803,premium,2022-10-17,,,,2544,SE
S01804,C01804,premium,2022-10-11,,,,2332,SE
S01805,C01805,premium,2022-11-19,,,,1444,SE
S01806,C01806,basic,2022-11-27,,,,705,SE
S01807,C01807,enterprise,2022-11-15,2023-05-06,2023-05-06,competitor,5153,SE
S01808,C01808,enterprise,2022-11-26,,,,5835,SE
S01809,C01809,basic,2022-11-20,,,,590,SE
S01810,C01810,enterprise,2022-11-13,2023-06-10,2023-06-10,competitor,4596,SE
S01811,C01811,basic,2022-11-03,,,,602,SE
S01812,C01812,premium,2022-11-05,,,,2639,SE
S01813,C01813,basic,2022-11-16,,,,570,SE
S01814,C01814,basic,2022-11-09,,,,482,SE
S01815,C01815,basic,2022-11-03,,,,469,SE
S01816,C01816,basic,2022-11-01,,,,482,SE
S01817,C01817,premium,2022-11-24,,,,1049,SE
S01818,C01818,basic,2022-11-23,,,,782,SE
S01819,C01819,basic,2022-11-23,,,,474,SE
S01820,C01820,premium,2022-11-15,2023-04-22,2023-04-22,price_too_high,1764,SE
S01821,C01821,premium,2022-11-11,2023-02-27,2023-02-27,competitor,1356,SE
S01822,C01822,premium,2022-11-05,,,,2012,SE
S01823,C01823,basic,2022-11-14,,,,520,SE
S01824,C01824,basic,2022-11-25,,,,471,SE
S01825,C01825,premium,2022-11-11,,,,1326,SE
S01826,C01826,premium,2022-11-27,,,,1811,SE
S01827,C01827,premium,2022-12-24,2023-07-09,2023-07-09,price_too_high,1217,SE
S01828,C01828,premium,2022-12-23,,,,2033,SE
S01829,C01829,premium,2022-12-03,,,,2547,SE
S01830,C01830,basic,2022-12-27,,,,601,SE
S01831,C01831,basic,2022-12-09,,,,633,SE
S01832,C01832,basic,2022-12-10,,,,605,SE
S01833,C01833,basic,2022-12-19,,,,466,SE
S01834,C01834,premium,2022-12-23,,,,2541,SE
S01835,C01835,enterprise,2022-12-20,,,,7816,SE
S01836,C01836,basic,2022-12-16,2023-05-01,2023-05-01,competitor,579,SE
S01837,C01837,basic,2022-12-24,,,,690,SE
S01838,C01838,basic,2022-12-07,,,,800,SE
S01839,C01839,basic,2022-12-15,,,,590,SE
S01840,C01840,premium,2022-12-21,,,,1240,SE
S01841,C01841,basic,2022-12-15,,,,598,SE
S01842,C01842,premium,2022-12-22,,,,1407,SE
S01843,C01843,premium,2022-12-25,,,,1361,SE
S01844,C01844,premium,2022-12-06,,,,2195,SE
S01845,C01845,enterprise,2022-12-26,2023-01-21,2023-01-21,competitor,4631,SE
S01846,C01846,basic,2022-12-16,,,,460,SE
S01847,C01847,basic,2022-12-04,,,,673,SE
S01848,C01848,premium,2022-12-03,,,,2361,SE
S01849,C01849,basic,2023-01-08,,,,650,SE
S01850,C01850,basic,2023-01-04,,,,721,SE
S01851,C01851,basic,2023-01-28,,,,789,SE
S01852,C01852,basic,2023-01-06,,,,727,SE
S01853,C01853,basic,2023-01-22,,,,484,SE
S01854,C01854,premium,2023-01-08,,,,2281,SE
S01855,C01855,basic,2023-01-02,,,,614,SE
S01856,C01856,premium,2023-01-22,2023-06-13,2023-06-13,not_using,1921,SE
S01857,C01857,basic,2023-01-26,,,,775,SE
S01858,C01858,premium,2023-01-16,,,,1063,SE
S01859,C01859,premium,2023-01-25,,,,1805,SE
S01860,C01860,basic,2023-01-27,,,,607,SE
S01861,C01861,premium,2023-01-16,,,,2409,SE
S01862,C01862,premium,2023-01-20,,,,1961,SE
S01863,C01863,basic,2023-01-18,,,,578,SE
S01864,C01864,basic,2023-01-20,,,,615,SE
S01865,C01865,premium,2023-01-12,,,,1686,SE
S01866,C01866,basic,2023-01-20,2023-03-29,2023-03-29,not_using,763,SE
S01867,C01867,basic,2023-01-22,,,,614,SE
S01868,C01868,premium,2023-01-06,2023-08-16,2023-08-16,not_using,1596,SE
S01869,C01869,premium,2023-01-27,2023-08-18,2023-08-18,competitor,2658,SE
S01870,C01870,basic,2023-01-19,,,,580,SE
S01871,C01871,basic,2023-02-16,2023-03-25,2023-03-25,competitor,521,SE
S01872,C01872,basic,2023-02-04,,,,499,SE
S01873,C01873,premium,2023-02-02,,,,1020,SE
S01874,C01874,basic,2023-02-14,,,,759,SE
S01875,C01875,basic,2023-02-12,,,,733,SE
S01876,C01876,enterprise,2023-02-26,,,,3942,SE
S01877,C01877,enterprise,2023-02-24,,,,7783,SE
S01878,C01878,basic,2023-02-08,2023-02-28,2023-02-28,price_too_high,538,SE
S01879,C01879,basic,2023-02-22,,,,757,SE
S01880,C01880,basic,2023-02-08,,,,677,SE
S01881,C01881,basic,2023-02-25,,,,589,SE
S01882,C01882,premium,2023-02-26,,,,1042,SE
S01883,C01883,basic,2023-02-20,,,,489,SE
S01884,C01884,basic,2023-02-26,,,,630,SE
S01885,C01885,premium,2023-02-13,,,,1049,SE
S01886,C01886,premium,2023-02-21,,,,2638,SE
S01887,C01887,basic,2023-02-13,,,,678,SE
S01888,C01888,basic,2023-02-09,,,,583,SE
S01889,C01889,basic,2023-02-21,2023-03-25,2023-03-25,price_too_high,550,SE
S01890,C01890,basic,2023-02-03,2023-03-15,2023-03-15,not_using,765,SE
S01891,C01891,basic,2023-02-09,,,,673,SE
S01892,C01892,basic,2023-02-10,,,,497,SE
S01893,C01893,premium,2023-03-08,,,,1351,SE
S01894,C01894,basic,2023-03-17,,,,519,SE
S01895,C01895,premium,2023-03-08,,,,2175,SE
S01896,C01896,basic,2023-03-15,,,,577,SE
S01897,C01897,basic,2023-03-13,,,,720,SE
S01898,C01898,enterprise,2023-03-18,,,,7622,SE
S01899,C01899,premium,2023-03-26,,,,2534,SE
S01900,C01900,basic,2023-03-06,,,,468,SE
S01901,C01901,premium,2023-03-04,,,,1769,SE
S01902,C01902,premium,2023-03-07,,,,2587,SE
S01903,C01903,premium,2023-03-28,,,,1286,SE
S01904,C01904,premium,2023-03-08,,,,1899,SE
S01905,C01905,premium,2023-03-12,,,,1851,SE
S01906,C01906,enterprise,2023-03-21,,,,4235,SE
S01907,C01907,premium,2023-03-20,2023-07-02,2023-07-02,price_too_high,2129,SE
S01908,C01908,premium,2023-03-10,,,,1207,SE
S01909,C01909,basic,2023-03-02,,,,716,SE
S01910,C01910,premium,2023-03-26,2023-05-16,2023-05-16,competitor,1668,SE
S01911,C01911,premium,2023-03-25,,,,1074,SE
S01912,C01912,premium,2023-03-17,,,,2689,SE
S01913,C01913,premium,2023-03-05,,,,1190,SE
S01914,C01914,basic,2023-03-08,,,,518,SE
S01915,C01915,premium,2023-04-26,,,,1762,SE
S01916,C01916,premium,2023-04-18,,,,2519,SE
S01917,C01917,premium,2023-04-05,,,,2207,SE
S01918,C01918,premium,2023-04-08,,,,1557,SE
S01919,C01919,premium,2023-04-24,,,,2211,SE
S01920,C01920,premium,2023-04-18,,,,1509,SE
S01921,C01921,premium,2023-04-17,,,,1858,SE
S01922,C01922,basic,2023-04-08,,,,789,SE
S01923,C01923,basic,2023-04-13,2023-06-02,2023-06-02,competitor,692,SE
S01924,C01924,premium,2023-04-08,,,,1811,SE
S01925,C01925,basic,2023-04-28,,,,534,SE
S01926,C01926,basic,2023-04-13,,,,492,SE
S01927,C01927,premium,2023-04-18,,,,2625,SE
S01928,C01928,basic,2023-04-01,2023-10-08,2023-10-08,not_using,599,SE
S01929,C01929,premium,2023-04-03,2023-09-27,2023-09-27,price_too_high,1676,SE
S01930,C01930,enterprise,2023-04-27,2023-07-24,2023-07-24,not_using,7001,SE
S01931,C01931,premium,2023-04-10,,,,2703,SE
S01932,C01932,premium,2023-04-15,,,,2317,SE
S01933,C01933,premium,2023-04-16,,,,1065,SE
S01934,C01934,premium,2023-04-26,,,,1627,SE
S01935,C01935,enterprise,2023-04-26,,,,6333,SE
S01936,C01936,basic,2023-04-15,,,,490,SE
S01937,C01937,basic,2023-05-07,,,,579,SE
S01938,C01938,premium,2023-05-26,,,,1272,SE
S01939,C01939,basic,2023-05-25,,,,453,SE
S01940,C01940,premium,2023-05-14,,,,1685,SE
S01941,C01941,basic,2023-05-20,2023-12-23,2023-12-23,price_too_high,553,SE
S01942,C01942,basic,2023-05-21,,,,764,SE
S01943,C01943,premium,2023-05-25,,,,1432,SE
S01944,C01944,basic,2023-05-17,2023-09-25,2023-09-25,not_using,752,SE
S01945,C01945,premium,2023-05-26,,,,2210,SE
S01946,C01946,basic,2023-05-10,,,,771,SE
S01947,C01947,enterprise,2023-05-27,2023-10-09,2023-10-09,competitor,5691,SE
S01948,C01948,enterprise,2023-05-10,,,,5679,SE
S01949,C01949,basic,2023-05-13,,,,470,SE
S01950,C01950,premium,2023-05-01,,,,2643,SE
S01951,C01951,premium,2023-05-14,,,,2500,SE
S01952,C01952,premium,2023-05-22,,,,1437,SE
S01953,C01953,premium,2023-05-28,,,,2148,SE
S01954,C01954,basic,2023-05-21,,,,490,SE
S01955,C01955,premium,2023-05-04,,,,1528,SE
S01956,C01956,premium,2023-05-06,2023-11-19,2023-11-19,not_using,1335,SE
S01957,C01957,premium,2023-05-21,,,,2788,SE
S01958,C01958,premium,2023-05-25,,,,1553,SE
S01959,C01959,basic,2023-06-05,,,,723,SE
S01960,C01960,premium,2023-06-11,,,,1885,SE
S01961,C01961,basic,2023-06-06,,,,750,SE
S01962,C01962,enterprise,2023-06-27,,,,7849,SE
S01963,C01963,premium,2023-06-11,2023-09-29,2023-09-29,price_too_high,1085,SE
S01964,C01964,enterprise,2023-06-22,,,,7204,SE
S01965,C01965,basic,2023-06-28,,,,499,SE
S01966,C01966,basic,2023-06-19,,,,732,SE
S01967,C01967,premium,2023-06-20,,,,2306,SE
S01968,C01968,basic,2023-06-10,,,,603,SE
S01969,C01969,basic,2023-06-27,,,,624,SE
S01970,C01970,basic,2023-06-12,,,,603,SE
S01971,C01971,enterprise,2023-06-06,,,,8100,SE
S01972,C01972,basic,2023-06-04,2023-08-17,2023-08-17,not_using,620,SE
S01973,C01973,basic,2023-06-26,,,,609,SE
S01974,C01974,basic,2023-06-28,,,,745,SE
S01975,C01975,basic,2023-06-18,,,,656,SE
S01976,C01976,basic,2023-06-14,,,,476,SE
S01977,C01977,basic,2023-06-04,,,,634,SE
S01978,C01978,enterprise,2023-06-19,,,,5828,SE
S01979,C01979,premium,2023-06-23,,,,1034,SE
S01980,C01980,enterprise,2023-06-24,,,,7975,SE
S01981,C01981,premium,2023-07-09,2023-12-03,2023-12-03,price_too_high,1255,SE
S01982,C01982,basic,2023-07-04,,,,579,SE
S01983,C01983,basic,2023-07-27,2023-10-18,2023-10-18,not_using,793,SE
S01984,C01984,premium,2023-07-02,,,,1272,SE
S01985,C01985,basic,2023-07-19,,,,506,SE
S01986,C01986,basic,2023-07-04,,,,525,SE
S01987,C01987,enterprise,2023-07-11,,,,8050,SE
S01988,C01988,premium,2023-07-28,,,,1723,SE
S01989,C01989,enterprise,2023-07-16,,,,5865,SE
S01990,C01990,basic,2023-07-26,,,,684,SE
S01991,C01991,basic,2023-07-10,,,,668,SE
S01992,C01992,basic,2023-07-03,,,,779,SE
S01993,C01993,basic,2023-07-13,,,,674,SE
S01994,C01994,basic,2023-07-21,,,,732,SE
S01995,C01995,basic,2023-07-24,2024-02-20,2024-02-20,competitor,500,SE
S01996,C01996,premium,2023-07-01,,,,1219,SE
S01997,C01997,enterprise,2023-07-25,2023-08-14,2023-08-14,price_too_high,8141,SE
S01998,C01998,basic,2023-07-01,,,,733,SE
S01999,C01999,premium,2023-07-07,,,,2476,SE
S02000,C02000,basic,2023-07-19,,,,758,SE
S02001,C02001,basic,2023-07-13,,,,575,SE
S02002,C02002,basic,2023-07-25,,,,566,SE
S02003,C02003,premium,2023-08-02,,,,1837,SE
S02004,C02004,premium,2023-08-07,2024-03-05,2024-03-05,not_using,2252,SE
S02005,C02005,basic,2023-08-25,,,,591,SE
S02006,C02006,enterprise,2023-08-27,,,,6509,SE
S02007,C02007,basic,2023-08-19,,,,628,SE
S02008,C02008,premium,2023-08-23,,,,2284,SE
S02009,C02009,premium,2023-08-06,,,,1092,SE
S02010,C02010,basic,2023-08-07,,,,788,SE
S02011,C02011,premium,2023-08-04,,,,1750,SE
S02012,C02012,premium,2023-08-05,,,,1325,SE
S02013,C02013,basic,2023-08-02,,,,665,SE
S02014,C02014,basic,2023-08-05,,,,535,SE
S02015,C02015,enterprise,2023-08-19,,,,6503,SE
S02016,C02016,premium,2023-08-18,,,,1919,SE
S02017,C02017,basic,2023-08-11,,,,460,SE
S02018,C02018,enterprise,2023-08-15,,,,4744,SE
S02019,C02019,premium,2023-08-08,,,,2755,SE
S02020,C02020,basic,2023-08-23,,,,715,SE
S02021,C02021,basic,2023-08-02,,,,487,SE
S02022,C02022,basic,2023-08-17,,,,620,SE
S02023,C02023,premium,2023-08-16,,,,2644,SE
S02024,C02024,basic,2023-08-05,,,,774,SE
S02025,C02025,premium,2023-09-26,,,,1117,SE
S02026,C02026,basic,2023-09-24,,,,644,SE
S02027,C02027,basic,2023-09-25,,,,729,SE
S02028,C02028,basic,2023-09-18,,,,489,SE
S02029,C02029,basic,2023-09-26,,,,470,SE
S02030,C02030,basic,2023-09-20,,,,575,SE
S02031,C02031,premium,2023-09-12,,,,1307,SE
S02032,C02032,basic,2023-09-14,,,,566,SE
S02033,C02033,basic,2023-09-12,,,,745,SE
S02034,C02034,basic,2023-09-21,,,,573,SE
S02035,C02035,premium,2023-09-20,,,,2581,SE
S02036,C02036,basic,2023-09-05,,,,474,SE
S02037,C02037,premium,2023-09-27,,,,2083,SE
S02038,C02038,premium,2023-09-28,,,,1970,SE
S02039,C02039,premium,2023-09-13,,,,2326,SE
S02040,C02040,basic,2023-09-22,,,,766,SE
S02041,C02041,premium,2023-09-19,,,,1629,SE
S02042,C02042,basic,2023-09-14,,,,720,SE
S02043,C02043,basic,2023-09-03,2023-12-22,2023-12-22,competitor,649,SE
S02044,C02044,premium,2023-09-25,2024-03-02,2024-03-02,not_using,1382,SE
S02045,C02045,premium,2023-09-06,,,,2493,SE
S02046,C02046,basic,2023-09-10,,,,598,SE
S02047,C02047,premium,2023-10-07,2024-01-15,2024-01-15,not_using,1727,SE
S02048,C02048,basic,2023-10-04,,,,522,SE
S02049,C02049,basic,2023-10-23,,,,513,SE
S02050,C02050,basic,2023-10-19,,,,702,SE
S02051,C02051,enterprise,2023-10-02,,,,4429,SE
S02052,C02052,premium,2023-10-16,,,,1797,SE
S02053,C02053,enterprise,2023-10-24,,,,3887,SE
S02054,C02054,basic,2023-10-26,,,,662,SE
S02055,C02055,basic,2023-10-01,2024-04-24,2024-04-24,competitor,691,SE
S02056,C02056,premium,2023-10-27,,,,2484,SE
S02057,C02057,basic,2023-10-22,2024-04-13,2024-04-13,price_too_high,627,SE
S02058,C02058,basic,2023-10-26,,,,744,SE
S02059,C02059,basic,2023-10-08,,,,463,SE
S02060,C02060,basic,2023-10-06,,,,560,SE
S02061,C02061,basic,2023-10-03,,,,622,SE
S02062,C02062,premium,2023-10-23,,,,1266,SE
S02063,C02063,premium,2023-10-21,,,,1486,SE
S02064,C02064,premium,2023-10-26,,,,1196,SE
S02065,C02065,enterprise,2023-10-02,,,,4253,SE
S02066,C02066,basic,2023-10-13,,,,463,SE
S02067,C02067,premium,2023-10-11,,,,1359,SE
S02068,C02068,basic,2023-10-12,2024-04-09,2024-04-09,competitor,731,SE
S02069,C02069,premium,2023-11-28,,,,2082,SE
S02070,C02070,premium,2023-11-21,,,,1109,SE
S02071,C02071,premium,2023-11-20,,,,2156,SE
S02072,C02072,premium,2023-11-10,,,,2463,SE
S02073,C02073,premium,2023-11-26,2024-05-10,2024-05-10,competitor,2446,SE
S02074,C02074,premium,2023-11-28,,,,2131,SE
S02075,C02075,premium,2023-11-03,,,,2096,SE
S02076,C02076,premium,2023-11-21,,,,1676,SE
S02077,C02077,basic,2023-11-25,,,,766,SE
S02078,C02078,premium,2023-11-07,,,,2652,SE
S02079,C02079,enterprise,2023-11-25,,,,4248,SE
S02080,C02080,basic,2023-11-16,,,,684,SE
S02081,C02081,premium,2023-11-06,2024-05-15,2024-05-15,not_using,2483,SE
S02082,C02082,enterprise,2023-11-20,2023-12-10,2023-12-10,competitor,8061,SE
S02083,C02083,basic,2023-11-14,,,,522,SE
S02084,C02084,basic,2023-11-14,,,,525,SE
S02085,C02085,basic,2023-11-14,,,,731,SE
S02086,C02086,premium,2023-11-21,,,,1030,SE
S02087,C02087,enterprise,2023-11-22,,,,5358,SE
S02088,C02088,enterprise,2023-11-11,,,,5863,SE
S02089,C02089,basic,2023-11-18,,,,609,SE
S02090,C02090,premium,2023-11-28,,,,1979,SE
S02091,C02091,basic,2023-12-03,,,,781,SE
S02092,C02092,basic,2023-12-28,,,,658,SE
S02093,C02093,basic,2023-12-28,2024-03-13,2024-03-13,not_using,660,SE
S02094,C02094,premium,2023-12-09,,,,1902,SE
S02095,C02095,premium,2023-12-02,,,,1286,SE
S02096,C02096,basic,2023-12-20,,,,497,SE
S02097,C02097,enterprise,2023-12-13,,,,4347,SE
S02098,C02098,enterprise,2023-12-13,,,,5952,SE
S02099,C02099,premium,2023-12-15,,,,1643,SE
S02100,C02100,basic,2023-12-13,,,,490,SE
S02101,C02101,basic,2023-12-03,,,,507,SE
S02102,C02102,basic,2023-12-22,,,,729,SE
S02103,C02103,basic,2023-12-04,,,,791,SE
S02104,C02104,basic,2023-12-02,,,,746,SE
S02105,C02105,premium,2023-12-17,,,,1883,SE
S02106,C02106,premium,2023-12-07,2024-07-03,2024-07-03,competitor,1815,SE
S02107,C02107,premium,2023-12-22,2024-08-08,2024-08-08,not_using,1153,SE
S02108,C02108,basic,2023-12-18,,,,549,SE
S02109,C02109,premium,2023-12-18,,,,2606,SE
S02110,C02110,enterprise,2023-12-08,,,,5697,SE
S02111,C02111,basic,2023-12-04,,,,798,SE
S02112,C02112,premium,2023-12-11,,,,2513,SE
S02113,C02113,basic,2024-01-06,,,,795,SE
S02114,C02114,premium,2024-01-25,,,,1214,SE
S02115,C02115,premium,2024-01-05,,,,2577,SE
S02116,C02116,basic,2024-01-05,,,,683,SE
S02117,C02117,basic,2024-01-19,,,,570,SE
S02118,C02118,basic,2024-01-26,,,,531,SE
S02119,C02119,premium,2024-01-20,,,,2723,SE
S02120,C02120,enterprise,2024-01-17,,,,6242,SE
S02121,C02121,basic,2024-01-17,2024-06-02,2024-06-02,price_too_high,493,SE
S02122,C02122,basic,2024-01-23,2024-05-21,2024-05-21,competitor,541,SE
S02123,C02123,premium,2024-01-07,,,,1382,SE
S02124,C02124,enterprise,2024-01-13,,,,4320,SE
S02125,C02125,basic,2024-01-20,,,,526,SE
S02126,C02126,premium,2024-01-17,,,,2714,SE
S02127,C02127,premium,2024-01-19,,,,1078,SE
S02128,C02128,basic,2024-01-22,,,,545,SE
S02129,C02129,enterprise,2024-01-02,2024-07-26,2024-07-26,not_using,6752,SE
S02130,C02130,premium,2024-01-11,,,,1062,SE
S02131,C02131,premium,2024-01-18,,,,2745,SE
S02132,C02132,basic,2024-01-13,,,,521,SE
S02133,C02133,premium,2024-01-21,,,,2399,SE
S02134,C02134,enterprise,2024-01-27,,,,5393,SE
S02135,C02135,premium,2024-02-04,2024-05-27,2024-05-27,price_too_high,2033,SE
S02136,C02136,basic,2024-02-21,,,,647,SE
S02137,C02137,premium,2024-02-01,,,,2583,SE
S02138,C02138,basic,2024-02-01,,,,511,SE
S02139,C02139,premium,2024-02-03,2024-04-13,2024-04-13,not_using,1985,SE
S02140,C02140,premium,2024-02-27,,,,1551,SE
S02141,C02141,basic,2024-02-07,,,,600,SE
S02142,C02142,basic,2024-02-04,,,,767,SE
S02143,C02143,premium,2024-02-24,,,,1487,SE
S02144,C02144,basic,2024-02-02,,,,526,SE
S02145,C02145,basic,2024-02-25,,,,631,SE
S02146,C02146,premium,2024-02-04,,,,2149,SE
S02147,C02147,basic,2024-02-01,,,,713,SE
S02148,C02148,enterprise,2024-02-05,,,,7307,SE
S02149,C02149,premium,2024-02-14,,,,1905,SE
S02150,C02150,basic,2024-02-23,,,,792,SE
S02151,C02151,enterprise,2024-02-14,,,,6399,SE
S02152,C02152,basic,2024-02-06,,,,764,SE
S02153,C02153,premium,2024-02-11,,,,1012,SE
S02154,C02154,basic,2024-02-26,,,,750,SE
S02155,C02155,premium,2024-02-08,,,,2693,SE
S02156,C02156,basic,2024-02-07,,,,467,SE
S02157,C02157,basic,2024-03-05,2024-06-06,2024-06-06,price_too_high,713,SE
S02158,C02158,premium,2024-03-03,2024-05-10,2024-05-10,price_too_high,1354,SE
S02159,C02159,basic,2024-03-05,,,,780,SE
S02160,C02160,basic,2024-03-02,,,,496,SE
S02161,C02161,basic,2024-03-06,,,,626,SE
S02162,C02162,premium,2024-03-17,,,,1362,SE
S02163,C02163,premium,2024-03-15,,,,1743,SE
S02164,C02164,premium,2024-03-05,,,,1066,SE
S02165,C02165,premium,2024-03-27,,,,1928,SE
S02166,C02166,basic,2024-03-24,2024-05-27,2024-05-27,price_too_high,543,SE
S02167,C02167,premium,2024-03-15,,,,2612,SE
S02168,C02168,basic,2024-03-21,,,,464,SE
S02169,C02169,premium,2024-03-19,,,,1843,SE
S02170,C02170,premium,2024-03-26,,,,1154,SE
S02171,C02171,premium,2024-03-18,,,,1665,SE
S02172,C02172,premium,2024-03-28,,,,2138,SE
S02173,C02173,basic,2024-03-04,,,,702,SE
S02174,C02174,basic,2024-03-01,,,,579,SE
S02175,C02175,premium,2024-03-23,,,,1915,SE
S02176,C02176,basic,2024-03-01,,,,485,SE
S02177,C02177,enterprise,2024-03-15,2024-08-30,2024-08-30,not_using,4721,SE
S02178,C02178,basic,2024-03-17,,,,795,SE
S02179,C02179,basic,2024-04-06,2024-04-30,2024-04-30,competitor,481,SE
S02180,C02180,basic,2024-04-10,,,,491,SE
S02181,C02181,basic,2024-04-04,2024-04-29,2024-04-29,price_too_high,533,SE
S02182,C02182,premium,2024-04-21,,,,2494,SE
S02183,C02183,basic,2024-04-03,,,,784,SE
S02184,C02184,premium,2024-04-02,,,,1010,SE
S02185,C02185,premium,2024-04-07,2024-05-09,2024-05-09,not_using,2246,SE
S02186,C02186,basic,2024-04-05,,,,530,SE
S02187,C02187,basic,2024-04-15,,,,508,SE
S02188,C02188,basic,2024-04-04,,,,542,SE
S02189,C02189,premium,2024-04-05,,,,2083,SE
S02190,C02190,premium,2024-04-20,,,,1601,SE
S02191,C02191,basic,2024-04-11,,,,541,SE
S02192,C02192,premium,2024-04-04,,,,1360,SE
S02193,C02193,basic,2024-04-22,,,,622,SE
S02194,C02194,basic,2024-04-05,,,,515,SE
